xi,theta
0.15320096170000094,0.9941452562396259
0.15360096160000095,0.9941147110917715
0.15400096150000095,0.9940840870013162
0.15440096140000095,0.9940533839737515
0.15480096130000096,0.9940226020145831
0.15520096120000096,0.9939917411293305
0.15560096110000096,0.9939608013235274
0.15600096100000096,0.9939297826027215
0.15640096090000097,0.9938986849724745
0.15680096080000097,0.9938675084383621
0.15720096070000097,0.9938362530059743
0.15760096060000098,0.9938049186809149
0.15800096050000098,0.9937735054688017
0.15840096040000098,0.9937420133752666
0.158800960300001,0.9937104424059555
0.159200960200001,0.9936787925665285
0.159600960100001,0.9936470638626594
0.160000960000001,0.9936152563000364
0.160400959900001,0.9935833698843615
0.160800959800001,0.9935514046213505
0.161200959700001,0.9935193605167337
0.161600959600001,0.9934872375762551
0.162000959500001,0.9934550358056728
0.16240095940000102,0.993422755210759
0.16280095930000102,0.9933903957972996
0.16320095920000102,0.9933579575710948
0.16360095910000103,0.9933254405379588
0.16400095900000103,0.9932928447037196
0.16440095890000103,0.9932601700742194
0.16480095880000104,0.9932274166553143
0.16520095870000104,0.9931945844528746
0.16560095860000104,0.9931616734727841
0.16600095850000104,0.9931286837209411
0.16640095840000105,0.9930956152032576
0.16680095830000105,0.9930624679256599
0.16720095820000105,0.9930292418940878
0.16760095810000106,0.9929959371144956
0.16800095800000106,0.9929625535928512
0.16840095790000106,0.9929290913351367
0.16880095780000107,0.9928955503473481
0.16920095770000107,0.9928619306354954
0.16960095760000107,0.9928282322056026
0.17000095750000108,0.9927944550637074
0.17040095740000108,0.9927605992158621
0.17080095730000108,0.9927266646681323
0.17120095720000109,0.9926926514265979
0.1716009571000011,0.9926585594973527
0.1720009570000011,0.9926243888865046
0.1724009569000011,0.9925901396001753
0.1728009568000011,0.9925558116445004
0.1732009567000011,0.9925214050256296
0.1736009566000011,0.9924869197497265
0.1740009565000011,0.9924523558229686
0.1744009564000011,0.9924177132515476
0.17480095630000111,0.9923829920416688
0.17520095620000112,0.9923481921995517
0.17560095610000112,0.9923133137314296
0.17600095600000112,0.9922783566435499
0.17640095590000113,0.9922433209421737
0.17680095580000113,0.9922082066335763
0.17720095570000113,0.9921730137240469
0.17760095560000114,0.9921377422198883
0.17800095550000114,0.9921023921274176
0.17840095540000114,0.9920669634529657
0.17880095530000115,0.9920314562028776
0.17920095520000115,0.9919958703835119
0.17960095510000115,0.9919602060012414
0.18000095500000116,0.9919244630624525
0.18040095490000116,0.9918886415735461
0.18080095480000116,0.9918527415409364
0.18120095470000117,0.9918167629710518
0.18160095460000117,0.9917807058703347
0.18200095450000117,0.9917445702452412
0.18240095440000118,0.9917083561022414
0.18280095430000118,0.9916720634478193
0.18320095420000118,0.991635692288473
0.18360095410000118,0.9915992426307142
0.1840009540000012,0.9915627144810686
0.1844009539000012,0.9915261078460759
0.1848009538000012,0.9914894227322895
0.1852009537000012,0.9914526591462769
0.1856009536000012,0.9914158170946193
0.1860009535000012,0.9913788965839121
0.1864009534000012,0.9913418976207642
0.1868009533000012,0.9913048202117987
0.1872009532000012,0.9912676643636523
0.18760095310000122,0.991230430082976
0.18800095300000122,0.9911931173764341
0.18840095290000122,0.9911557262507054
0.18880095280000123,0.991118256712482
0.18920095270000123,0.9910807087684703
0.18960095260000123,0.9910430824253904
0.19000095250000124,0.9910053776899762
0.19040095240000124,0.9909675945689755
0.19080095230000124,0.9909297330691502
0.19120095220000125,0.9908917931972757
0.19160095210000125,0.9908537749601415
0.19200095200000125,0.9908156783645509
0.19240095190000125,0.990777503417321
0.19280095180000126,0.9907392501252827
0.19320095170000126,0.9907009184952811
0.19360095160000126,0.9906625085341747
0.19400095150000127,0.990624020248836
0.19440095140000127,0.9905854536461515
0.19480095130000127,0.9905468087330214
0.19520095120000128,0.9905080855163596
0.19560095110000128,0.9904692840030942
0.19600095100000128,0.9904304042001668
0.1964009509000013,0.9903914461145331
0.1968009508000013,0.9903524097531624
0.1972009507000013,0.9903132951230379
0.1976009506000013,0.9902741022311566
0.1980009505000013,0.9902348310845295
0.1984009504000013,0.9901954816901811
0.1988009503000013,0.9901560540551501
0.1992009502000013,0.9901165481864886
0.1996009501000013,0.990076964091263
0.20000095000000132,0.990037301776553
0.20040094990000132,0.9899975612494525
0.20080094980000132,0.9899577425170689
0.20120094970000132,0.9899178455865237
0.20160094960000133,0.9898778704649521
0.20200094950000133,0.989837817159503
0.20240094940000133,0.9897976856773392
0.20280094930000134,0.9897574760256371
0.20320094920000134,0.9897171882115872
0.20360094910000134,0.9896768222423935
0.20400094900000135,0.989636378125274
0.20440094890000135,0.9895958558674606
0.20480094880000135,0.9895552554761985
0.20520094870000136,0.989514576958747
0.20560094860000136,0.9894738203223793
0.20600094850000136,0.9894329855743821
0.20640094840000137,0.9893920727220561
0.20680094830000137,0.9893510817727156
0.20720094820000137,0.9893100127336887
0.20760094810000138,0.9892688656123173
0.20800094800000138,0.9892276404159571
0.20840094790000138,0.9891863371519776
0.20880094780000139,0.9891449558277619
0.2092009477000014,0.9891034964507068
0.2096009476000014,0.9890619590282232
0.2100009475000014,0.9890203435677356
0.2104009474000014,0.9889786500766821
0.2108009473000014,0.9889368785625144
0.2112009472000014,0.9888950290326985
0.2116009471000014,0.9888531014947137
0.2120009470000014,0.9888110959560532
0.2124009469000014,0.9887690124242239
0.21280094680000142,0.9887268509067463
0.21320094670000142,0.9886846114111549
0.21360094660000142,0.9886422939449978
0.21400094650000143,0.9885998985158367
0.21440094640000143,0.9885574251312472
0.21480094630000143,0.9885148737988186
0.21520094620000144,0.9884722445261539
0.21560094610000144,0.9884295373208697
0.21600094600000144,0.9883867521905965
0.21640094590000145,0.9883438891429783
0.21680094580000145,0.988300948185673
0.21720094570000145,0.9882579293263523
0.21760094560000146,0.9882148325727012
0.21800094550000146,0.9881716579324187
0.21840094540000146,0.9881284054132174
0.21880094530000146,0.9880850750228238
0.21920094520000147,0.9880416667689779
0.21960094510000147,0.9879981806594332
0.22000094500000147,0.9879546167019573
0.22040094490000148,0.9879109749043312
0.22080094480000148,0.9878672552743498
0.22120094470000148,0.9878234578198215
0.2216009446000015,0.9877795825485683
0.2220009445000015,0.9877356294684262
0.2224009444000015,0.9876915985872446
0.2228009443000015,0.9876474899128868
0.2232009442000015,0.9876033034532293
0.2236009441000015,0.9875590392161628
0.2240009440000015,0.9875146972095915
0.2244009439000015,0.9874702774414331
0.2248009438000015,0.9874257799196191
0.22520094370000152,0.9873812046520947
0.22560094360000152,0.9873365516468184
0.22600094350000152,0.9872918209117629
0.22640094340000153,0.9872470124549142
0.22680094330000153,0.987202126284272
0.22720094320000153,0.9871571624078496
0.22760094310000153,0.9871121208336741
0.22800094300000154,0.987067001569786
0.22840094290000154,0.9870218046242396
0.22880094280000154,0.9869765300051029
0.22920094270000155,0.9869311777204572
0.22960094260000155,0.986885747778398
0.23000094250000155,0.9868402401870338
0.23040094240000156,0.9867946549544869
0.23080094230000156,0.9867489920888936
0.23120094220000156,0.9867032515984032
0.23160094210000157,0.9866574334911793
0.23200094200000157,0.9866115377753985
0.23240094190000157,0.9865655644592513
0.23280094180000158,0.9865195135509417
0.23320094170000158,0.9864733850586874
0.23360094160000158,0.9864271789907197
0.23400094150000159,0.9863808953552834
0.2344009414000016,0.9863345341606369
0.2348009413000016,0.9862880954150522
0.2352009412000016,0.9862415791268152
0.2356009411000016,0.9861949853042248
0.2360009410000016,0.9861483139555939
0.2364009409000016,0.9861015650892488
0.2368009408000016,0.9860547387135296
0.2372009407000016,0.9860078348367897
0.23760094060000161,0.9859608534673961
0.23800094050000162,0.9859137946137296
0.23840094040000162,0.9858666582841844
0.23880094030000162,0.9858194444871683
0.23920094020000163,0.9857721532311026
0.23960094010000163,0.9857247845244221
0.24000094000000163,0.9856773383755755
0.24040093990000164,0.9856298147930246
0.24080093980000164,0.985582213785245
0.24120093970000164,0.985534535360726
0.24160093960000165,0.98548677952797
0.24200093950000165,0.9854389462954933
0.24240093940000165,0.9853910356718256
0.24280093930000166,0.9853430476655102
0.24320093920000166,0.9852949822851037
0.24360093910000166,0.9852468395391767
0.24400093900000167,0.9851986194363128
0.24440093890000167,0.9851503219851095
0.24480093880000167,0.9851019471941778
0.24520093870000167,0.9850534950721419
0.24560093860000168,0.9850049656276398
0.24600093850000168,0.984956358869323
0.24640093840000168,0.9849076748058564
0.2468009383000017,0.9848589134459185
0.2472009382000017,0.9848100747982012
0.2476009381000017,0.9847611588714098
0.2480009380000017,0.9847121656742636
0.2484009379000017,0.9846630952154948
0.2488009378000017,0.9846139475038493
0.2492009377000017,0.9845647225480868
0.2496009376000017,0.98451542035698
0.2500009375000017,0.9844660409393154
0.2504009374000017,0.9844165843038929
0.2508009373000017,0.9843670504595258
0.2512009372000017,0.9843174394150408
0.2516009371000017,0.9842677511792784
0.2520009370000017,0.9842179857610924
0.2524009369000017,0.98416814316935
0.2528009368000017,0.9841182234129318
0.2532009367000017,0.984068226500732
0.2536009366000017,0.9840181524416582
0.2540009365000017,0.9839680012446317
0.2544009364000017,0.9839177729185867
0.2548009363000017,0.9838674674724714
0.2552009362000017,0.9838170849152472
0.25560093610000173,0.983766625255889
0.25600093600000173,0.983716088503385
0.25640093590000174,0.9836654746667369
0.25680093580000174,0.98361478375496
0.25720093570000174,0.9835640157770829
0.25760093560000175,0.9835131707421475
0.25800093550000175,0.9834622486592094
0.25840093540000175,0.9834112495373374
0.25880093530000176,0.9833601733856139
0.25920093520000176,0.9833090202131345
0.25960093510000176,0.9832577900290084
0.26000093500000176,0.983206482842358
0.26040093490000177,0.9831550986623194
0.26080093480000177,0.983103637498042
0.2612009347000018,0.9830520993586883
0.2616009346000018,0.9830004842534347
0.2620009345000018,0.9829487921914706
0.2624009344000018,0.9828970231819989
0.2628009343000018,0.982845177234236
0.2632009342000018,0.9827932543574116
0.2636009341000018,0.9827412545607688
0.2640009340000018,0.982689177853564
0.2644009339000018,0.9826370242450672
0.2648009338000018,0.9825847937445614
0.2652009337000018,0.9825324863613434
0.2656009336000018,0.982480102104723
0.2660009335000018,0.9824276409840237
0.2664009334000018,0.982375103008582
0.2668009333000018,0.982322488187748
0.2672009332000018,0.9822697965308851
0.2676009331000018,0.98221702804737
0.26800093300000183,0.9821641827465929
0.26840093290000183,0.9821112606379572
0.26880093280000183,0.9820582617308796
0.26920093270000184,0.9820051860347904
0.26960093260000184,0.9819520335591329
0.27000093250000184,0.981898804313364
0.27040093240000185,0.9818454983069537
0.27080093230000185,0.9817921155493855
0.27120093220000185,0.9817386560501563
0.27160093210000186,0.981685119818776
0.27200093200000186,0.9816315068647682
0.27240093190000186,0.9815778171976696
0.27280093180000187,0.9815240508270301
0.27320093170000187,0.9814702077624131
0.2736009316000019,0.9814162880133954
0.2740009315000019,0.9813622915895668
0.2744009314000019,0.9813082185005306
0.2748009313000019,0.9812540687559034
0.2752009312000019,0.9811998423653149
0.2756009311000019,0.9811455393384084
0.2760009310000019,0.9810911596848403
0.2764009309000019,0.9810367034142802
0.2768009308000019,0.9809821705364111
0.2772009307000019,0.9809275610609294
0.2776009306000019,0.9808728749975444
0.2780009305000019,0.980818112355979
0.2784009304000019,0.9807632731459694
0.2788009303000019,0.9807083573772649
0.2792009302000019,0.980653365059628
0.2796009301000019,0.9805982962028346
0.2800009300000019,0.9805431508166738
0.2804009299000019,0.9804879289109478
0.28080092980000193,0.9804326304954725
0.28120092970000193,0.9803772555800765
0.28160092960000194,0.980321804174602
0.28200092950000194,0.9802662762889044
0.28240092940000194,0.9802106719328522
0.28280092930000195,0.9801549911163272
0.28320092920000195,0.9800992338492244
0.28360092910000195,0.9800434001414521
0.28400092900000196,0.9799874900029317
0.28440092890000196,0.979931503443598
0.28480092880000196,0.9798754404733988
0.28520092870000197,0.9798193011022953
0.28560092860000197,0.9797630853402618
0.28600092850000197,0.9797067931972858
0.286400928400002,0.979650424683368
0.286800928300002,0.9795939798085225
0.287200928200002,0.9795374585827762
0.287600928100002,0.9794808610161696
0.288000928000002,0.9794241871187561
0.288400927900002,0.9793674369006026
0.288800927800002,0.9793106103717887
0.289200927700002,0.9792537075424076
0.289600927600002,0.9791967284225656
0.290000927500002,0.979139673022382
0.290400927400002,0.9790825413519895
0.290800927300002,0.9790253334215336
0.291200927200002,0.9789680492411735
0.291600927100002,0.9789106888210811
0.292000927000002,0.9788532521714417
0.292400926900002,0.9787957393024537
0.292800926800002,0.9787381502243284
0.29320092670000203,0.9786804849472908
0.29360092660000203,0.9786227434815784
0.29400092650000204,0.9785649258374424
0.29440092640000204,0.9785070320251467
0.29480092630000204,0.9784490620549686
0.29520092620000205,0.9783910159371985
0.29560092610000205,0.9783328936821397
0.29600092600000205,0.978274695300109
0.29640092590000205,0.9782164208014361
0.29680092580000206,0.9781580701964637
0.29720092570000206,0.9780996434955479
0.29760092560000206,0.9780411407090576
0.29800092550000207,0.977982561847375
0.29840092540000207,0.9779239069208954
0.2988009253000021,0.9778651759400271
0.2992009252000021,0.9778063689151916
0.2996009251000021,0.9777474858568235
0.3000009250000021,0.9776885267753703
0.3004009249000021,0.9776294916812929
0.3008009248000021,0.9775703805850648
0.3012009247000021,0.9775111934971732
0.3016009246000021,0.9774519304281178
0.3020009245000021,0.9773925913884118
0.3024009244000021,0.9773331763885813
0.3028009243000021,0.9772736854391654
0.3032009242000021,0.9772141185507163
0.3036009241000021,0.9771544757337992
0.3040009240000021,0.9770947569989925
0.3044009239000021,0.9770349623568877
0.3048009238000021,0.9769750918180891
0.3052009237000021,0.9769151453932141
0.30560092360000213,0.9768551230928934
0.30600092350000213,0.9767950249277703
0.30640092340000213,0.9767348509085015
0.30680092330000214,0.9766746010457567
0.30720092320000214,0.9766142753502184
0.30760092310000214,0.9765538738325823
0.30800092300000215,0.976493396503557
0.30840092290000215,0.9764328433738644
0.30880092280000215,0.9763722144542389
0.30920092270000216,0.9763115097554285
0.30960092260000216,0.9762507292881937
0.31000092250000216,0.9761898730633084
0.31040092240000217,0.9761289410915592
0.31080092230000217,0.9760679333837459
0.3112009222000022,0.976006849950681
0.3116009221000022,0.9759456908031904
0.3120009220000022,0.9758844559521126
0.3124009219000022,0.9758231454082994
0.3128009218000022,0.9757617591826153
0.3132009217000022,0.975700297285938
