1.000000000000000048e-04,1.000000000000000000e+00
1.010990990990990983e-02,9.999983786108035400e-01
2.011981981981982026e-02,9.999935772846925142e-01
3.012972972972973243e-02,9.999855967413812108e-01
4.013963963963964460e-02,9.999744376142637448e-01
5.014954954954955330e-02,9.999600997159245885e-01
6.015945945945946893e-02,9.999425862843488444e-01
7.016936936936937763e-02,9.999218961084690438e-01
8.017927927927928633e-02,9.998980317470959056e-01
9.018918918918919503e-02,9.998709938028952360e-01
1.001990990990991037e-01,9.998407840923451140e-01
1.102090090090090124e-01,9.998074057245979196e-01
1.202189189189189350e-01,9.997708599032159027e-01
1.302288288288288298e-01,9.997311488421902759e-01
1.402387387387387385e-01,9.996882763670301708e-01
1.502486486486486472e-01,9.996422445512146426e-01
1.602585585585585559e-01,9.995930559188365150e-01
1.702684684684684646e-01,9.995407151407230684e-01
1.802783783783783733e-01,9.994852244906077265e-01
1.902882882882882820e-01,9.994265876975096941e-01
2.002981981981981907e-01,9.993648115193227710e-01
2.103081081081080994e-01,9.992998973716131772e-01
2.203180180180180081e-01,9.992318492843644817e-01
2.303279279279279168e-01,9.991606709208279424e-01
2.403378378378378533e-01,9.990863691630512688e-01
2.503477477477477620e-01,9.990089495542684439e-01
2.603576576576576707e-01,9.989284146866859171e-01
2.703675675675675794e-01,9.988447694257019949e-01
2.803774774774774881e-01,9.987580190120037837e-01
2.903873873873873968e-01,9.986681739272164071e-01
3.003972972972973055e-01,9.985752365650337747e-01
3.104072072072072142e-01,9.984792119205051497e-01
3.204171171171171228e-01,9.983801057179035876e-01
3.304270270270270315e-01,9.982779271445980651e-01
3.404369369369369402e-01,9.981726842572846703e-01
3.504468468468468489e-01,9.980643809804307098e-01
3.604567567567567576e-01,9.979530235476387068e-01
3.704666666666666663e-01,9.978386202077897948e-01
3.804765765765765750e-01,9.977211848587583809e-01
3.904864864864864837e-01,9.976007215445602538e-01
4.004963963963963924e-01,9.974772358116396065e-01
4.105063063063063011e-01,9.973507346785952521e-01
4.205162162162162098e-01,9.972212254496617412e-01
4.305261261261261185e-01,9.970887159645369646e-01
4.405360360360360272e-01,9.969532211956769752e-01
4.505459459459459359e-01,9.968147521048433823e-01
4.605558558558558446e-01,9.966733120107427180e-01
4.705657657657657533e-01,9.965289089394239186e-01
4.805756756756757175e-01,9.963815512141946940e-01
4.905855855855856262e-01,9.962312471852220463e-01
5.005954954954955349e-01,9.960780088038970748e-01
5.106054054054054436e-01,9.959218540002143794e-01
5.206153153153153523e-01,9.957627885347305474e-01
5.306252252252252610e-01,9.956008196393636434e-01
5.406351351351351697e-01,9.954359569105047933e-01
5.506450450450450784e-01,9.952682099762529822e-01
5.606549549549549871e-01,9.950975921840251592e-01
5.706648648648648958e-01,9.949241190487130293e-01
5.806747747747748045e-01,9.947477971400745522e-01
5.906846846846847132e-01,9.945686380332426912e-01
6.006945945945946219e-01,9.943866537363158509e-01
6.107045045045045306e-01,9.942018544922662793e-01
6.207144144144144393e-01,9.940142507477259803e-01
6.307243243243243480e-01,9.938238573209554616e-01
6.407342342342342567e-01,9.936306898214772865e-01
6.507441441441441654e-01,9.934347585150921089e-01
6.607540540540540741e-01,9.932360738879978390e-01
6.707639639639639828e-01,9.930346485979926197e-01
6.807738738738738915e-01,9.928304955610999238e-01
6.907837837837838002e-01,9.926236279794681261e-01
7.007936936936937089e-01,9.924140592471127897e-01
7.108036036036036176e-01,9.922018023565135625e-01
7.208135135135135263e-01,9.919868705959253852e-01
7.308234234234234350e-01,9.917692781998102003e-01
7.408333333333333437e-01,9.915490397907892328e-01
7.508432432432432524e-01,9.913261700389571773e-01
7.608531531531531611e-01,9.911006838026196197e-01
7.708630630630630698e-01,9.908725961366381396e-01
7.808729729729729785e-01,9.906419218883074640e-01
7.908828828828828872e-01,9.904086742347869565e-01
8.008927927927927959e-01,9.901728665215607794e-01
8.109027027027027046e-01,9.899345148699660868e-01
8.209126126126126133e-01,9.896936343243133427e-01
8.309225225225225220e-01,9.894502417469154265e-01
8.409324324324324307e-01,9.892043530113237004e-01
8.509423423423423394e-01,9.889559839605525093e-01
8.609522522522522481e-01,9.887051506938905332e-01
8.709621621621621568e-01,9.884518679417040321e-01
8.809720720720720655e-01,9.881961506330676492e-01
8.909819819819819742e-01,9.879380160446198378e-01
9.009918918918918829e-01,9.876774795653892047e-01
9.110018018018017916e-01,9.874145583513957991e-01
9.210117117117117003e-01,9.871492693379069205e-01
9.310216216216216090e-01,9.868816292864369677e-01
9.410315315315315177e-01,9.866116550954147080e-01
9.510414414414414264e-01,9.863393633139483363e-01
9.610513513513514461e-01,9.860647706186920214e-01
9.710612612612613548e-01,9.857878945887054156e-01
9.810711711711712635e-01,9.855087523821278728e-01
9.910810810810811722e-01,9.852273612903731381e-01
1.001090990990991081e+00,9.849437391094536531e-01
1.011100900900900879e+00,9.846579034870943659e-01
1.021110810810810898e+00,9.843698720161677684e-01
1.031120720720720696e+00,9.840796625557195476e-01
1.041130630630630716e+00,9.837872929748010531e-01
1.051140540540540513e+00,9.834927816012976054e-01
1.061150450450450533e+00,9.831961466849548081e-01
1.071160360360360331e+00,9.828974064925568577e-01
1.081170270270270350e+00,9.825965796286044718e-01
1.091180180180180148e+00,9.822936847491422485e-01
1.101190090090090168e+00,9.819887406079725878e-01
1.111199999999999966e+00,9.816817660574514992e-01
1.121209909909909985e+00,9.813727800813092372e-01
1.131219819819819783e+00,9.810618017089376419e-01
