# Time [s]: 8.70335
# Columns: pos_x [m], pos_y [m], vel_x [m/s], vel_y [m/s], acc_x [m/s^2], acc_y [m/s^2], mass [kg], dens [kg/m^3], pres [Pa], ene [J/kg], sml [m], id, neighbor, alpha, gradh, ...additional?
# Additional arrays: grad_velocity_0(vector) grad_pressure(vector) grad_velocity_1(vector) grad_density(vector) 
0.480767 0.0307061 -0.261824 0.0752968 0.511139 0.650642 0.0008 1.11907 2.71896 3.64404 0.0853327 0 32 1 0 0.539898 -0.267466 -0.356934 -0.866041 -0.30302 -0.28937 -0.221012 1.30224 
0.596977 0.0589597 -0.189359 -0.0141512 0.0126367 1.41472 0.0008 1.16554 2.68172 3.45244 0.0836147 1 33 1 0 0.0507135 1.53285 -0.16282 -1.08443 0.614477 0.215218 0.351278 1.36468 
0.0636073 0.948938 -0.147537 0.0673289 0.647332 -0.738368 0.0008 1.17309 2.62116 3.35318 0.0833452 2 32 1 0 0.541582 -1.50857 -0.108306 0.509113 -0.587997 -0.060196 0.0153709 -0.674514 
0.420555 0.871886 -0.109219 0.0652379 2.11026 3.09024 0.0008 1.1986 2.71795 3.4006 0.0824534 3 33 1 0 0.486701 -0.545985 -1.73706 -1.40971 1.15916 -0.283876 -0.645779 -2.77276 
0.813484 0.131467 -0.0901002 0.141388 -2.08983 -0.555865 0.0008 1.33427 2.77817 3.12105 0.0781491 4 31 1 0 -0.661896 1.42582 2.20938 -0.343092 1.49257 0.0878511 -1.03364 3.05155 
0.532694 0.315376 0.259284 0.0123149 1.62858 2.26963 0.0008 1.33485 2.66522 2.99614 0.0781321 5 32 1 0 -1.13147 0.804557 -1.20781 -1.10959 1.01162 0.868598 -0.799819 -0.104544 
0.912915 0.182782 0.0483664 -0.0898204 1.30252 -2.64729 0.0008 1.38185 2.70856 2.9392 0.0767919 6 32 1 0 -1.65146 -0.0997321 -0.850718 0.99371 -0.322544 1.15383 -1.14407 4.0093 
0.338665 0.111384 -0.0724694 0.0250564 3.55824 1.24352 0.0008 1.25557 2.65215 3.16895 0.080561 7 31 1 0 0.456685 1.63387 -2.54742 -1.61182 -0.534692 -1.10273 -0.210528 1.94389 
0.746631 0.984492 -0.271654 -0.0308793 -0.00989823 -2.45714 0.0008 1.09987 2.61073 3.56693 0.0860745 8 33 1 0 1.20361 1.29392 0.391259 1.48852 -1.25708 -0.513711 -0.149399 0.932786 
0.0406879 0.944558 -0.367243 0.0105645 0.825927 0.413424 0.0008 1.17346 2.62251 3.35319 0.083332 9 33 1 0 0.453258 -1.74344 -0.60329 -0.177863 0.737134 -0.0558361 0.237207 -0.95664 
0.190791 0.960232 -0.209741 0.00655917 -0.186714 2.20786 0.0008 1.12425 2.65528 3.54332 0.085136 10 32 1 0 -0.440538 0.427877 0.431857 -1.02588 0.560306 1.04765 -0.410427 -1.35977 
0.986766 0.981059 -0.296922 -0.0899126 1.03279 1.49826 0.0008 1.12925 2.67052 3.54613 0.0849474 11 32 1 0 0.238718 -1.64658 -0.962576 -0.728171 0.960063 0.11397 0.0751903 -0.479301 
0.267174 0.952759 -0.298152 0.0962584 -0.966536 -0.963963 0.0008 1.09427 2.68444 3.6789 0.0862943 12 33 1 0 -0.697898 -0.458846 0.559364 0.155308 -0.531339 0.203605 -0.153725 -0.593157 
