# Time [s]: 2.10286
# Columns: pos_x [m], pos_y [m], vel_x [m/s], vel_y [m/s], acc_x [m/s^2], acc_y [m/s^2], mass [kg], dens [kg/m^3], pres [Pa], ene [J/kg], sml [m], id, neighbor, alpha, gradh, ...additional?
# Additional arrays: grad_velocity_0(vector) grad_pressure(vector) grad_velocity_1(vector) grad_density(vector) 
0.928407 0.0138607 -0.505498 -0.120609 4.6197 1.01117 0.0008 1.05165 2.64969 3.77881 0.0880256 0 33 1 0 -0.352509 -0.743247 -2.71765 -0.389827 0.0509346 -0.111965 -0.838231 -0.162136 
0.0046011 0.989067 -0.518226 -0.160324 -2.59523 5.14897 0.0008 1.04874 2.59905 3.71672 0.0881479 1 33 1 0 -0.039215 0.717872 1.08536 -3.51867 1.94778 -0.171894 0.485221 -1.12172 
0.101855 0.957638 -0.479002 0.1995 -5.18103 -1.80851 0.0008 1.03465 2.56362 3.71619 0.088746 2 34 1 0 0.0848034 -0.573226 2.41195 0.537651 -0.194302 0.958642 0.827783 0.234365 
0.115528 0.00583399 -0.6196 0.0703534 1.347 -1.17548 0.0008 1.05317 2.60072 3.70556 0.0879622 3 32 1 0 0.467805 0.293495 -0.741168 0.982999 0.998026 -0.0456883 -0.446944 0.561295 
0.105203 0.104709 -0.535678 0.0590939 0.805645 3.71083 0.0008 1.12489 2.60096 3.46719 0.0851118 4 33 1 0 -0.808141 4.10814 -0.370689 -2.38267 0.177517 -0.311998 -0.269886 0.630952 
0.275975 0.104172 -0.423492 0.122771 0.774983 -2.57896 0.0008 1.12523 2.52321 3.36591 0.0850991 5 31 1 0 0.487331 0.764947 0.00938984 0.557731 2.67256 -1.49469 -0.397119 3.47011 
0.258285 0.0884341 -0.404189 -0.126565 2.00103 0.0149479 0.0008 1.08447 2.48818 3.44705 0.0866836 6 33 1 0 1.16634 0.695054 -0.879713 -0.561941 2.59972 -0.642133 -0.569082 2.34549 
0.281409 0.0671598 -0.441144 0.0786255 -1.62736 1.74618 0.0008 1.04199 2.53171 3.6488 0.0884326 7 33 1 0 -0.974198 0.886802 1.52452 -1.38495 1.90021 0.897776 0.137066 0.998978 
0.271354 0.994633 -0.414007 0.125147 0.908296 -0.650822 0.0008 1.03012 2.60473 3.79017 0.0889409 8 33 1 0 0.397985 -0.0145977 -0.553721 1.05731 -0.304599 -0.691347 -0.0720053 -0.193159 
0.369984 0.966764 -0.419287 0.151982 -2.32641 2.77546 0.0008 1.05732 2.64202 3.7468 0.0877894 9 31 1 0 0.204442 0.701969 1.42529 -1.67248 -0.259981 1.10444 0.270369 -0.967011 
0.410369 0.924097 -0.502706 -0.00136689 -0.237245 0.0368483 0.0008 1.0601 2.61983 3.70761 0.0876744 10 33 1 0 1.14782 0.315607 0.208107 0.0691302 0.0660022 -0.220342 -0.0924088 -1.03595 
0.378078 0.932075 -0.45574 -0.00576789 0.0600503 -0.370452 0.0008 1.06762 2.61388 3.67277 0.087365 11 33 1 0 0.103949 0.77336 0.342948 0.402152 -1.32165 0.632833 -0.27224 -0.91257 
0.522315 0.977573 -0.420917 -0.0262671 -0.634381 -2.11331 0.0008 1.03043 2.59284 3.77581 0.0889273 12 35 1 0 0.482423 0.843125 -0.40152 0.947547 -0.372343 0.866112 0.276544 0.640714 
0.540025 0.999509 -0.485882 0.00781855 -0.731596 0.70685 0.0008 1.04949 2.61374 3.73508 0.0881163 13 32 1 0 -0.408327 0.680708 -0.196993 -0.475008 -0.0157416 0.550518 0.253956 0.141858 
0.544452 0.0235792 -0.278802 -0.0479437 3.88182 -0.963708 0.0008 1.05553 2.57641 3.66364 0.0878639 14 34 1 0 -0.536813 -1.68698 -2.1113 0.583866 -0.318096 1.44297 -0.702038 0.484353 
0.539164 0.0796401 -0.356181 -0.0235986 -0.951626 -3.88184 0.0008 1.0751 2.66843 3.72296 0.0870603 15 32 1 0 -0.0940838 0.29597 0.766637 2.05408 -0.343872 -1.16718 0.181325 1.17421 
0.595078 0.053477 -0.437636 -0.0444914 2.34529 1.63417 0.0008 1.07736 2.66828 3.7125 0.0869688 16 33 1 0 -0.0209942 -0.679368 -1.18096 -0.213386 -0.102209 0.141597 -0.569327 -0.286577 
