# Time [s]: 0.433852
# Columns: pos [m], vel [m/s], acc [m/s^2], mass [kg], dens [kg/m^3], pres [Pa], ene [J/kg], sml [m], id, neighbor, alpha, gradh, ...additional?
1.2102 -0.673076 1.33947e-05 0.0025 0.511059 0.432737 2.15252 0.0097836 0 4 1 -0.000134225 
1.21498 -0.673077 1.31029e-05 0.0025 0.536917 0.4262 1.95005 0.00931242 1 4 1 0.000179254 
1.21952 -0.673077 1.30076e-05 0.0025 0.548248 0.43087 1.96852 0.00911996 2 3 1 -1.90585e-05 
1.2241 -0.673078 1.34389e-05 0.0025 0.545983 0.429206 1.96466 0.00915779 3 5 1 3.48561e-06 
1.22868 -0.673079 1.45351e-05 0.0025 0.546382 0.429362 1.9646 0.00915111 4 4 1 -1.38681e-07 
1.23326 -0.673079 1.59931e-05 0.0025 0.546393 0.429332 1.96437 0.00915092 5 4 1 1.43737e-07 
1.23783 -0.67308 1.70305e-05 0.0025 0.546416 0.429332 1.96431 0.00915053 6 4 1 -3.49968e-09 
1.24241 -0.673081 1.64411e-05 0.0025 0.54643 0.429329 1.96424 0.0091503 7 4 1 8.25321e-09 
1.24698 -0.673081 1.26537e-05 0.0025 0.546444 0.429329 1.96419 0.00915006 8 4 1 4.79295e-09 
1.25156 -0.673082 3.70607e-06 0.0025 0.546457 0.429329 1.96414 0.00914985 9 4 1 5.5207e-09 
1.25613 -0.673083 -1.28603e-05 0.0025 0.546469 0.429329 1.9641 0.00914965 10 4 1 -2.17276e-09 
1.26071 -0.673084 -4.00327e-05 0.0025 0.54648 0.429329 1.96406 0.00914946 11 4 1 4.82522e-09 
1.26528 -0.673086 -8.10279e-05 0.0025 0.546491 0.429329 1.96402 0.00914928 12 4 1 2.98527e-09 
1.26985 -0.673087 -0.000138439 0.0025 0.5465 0.429329 1.96399 0.00914912 13 4 1 3.75017e-09 
1.27443 -0.673089 -0.000212841 0.0025 0.546509 0.429329 1.96396 0.00914898 14 4 1 2.34366e-09 
1.279 -0.673092 -0.000301226 0.0025 0.546517 0.42933 1.96394 0.00914884 15 4 1 -1.32021e-09 
1.28358 -0.673094 -0.000395968 0.0025 0.546525 0.42933 1.96391 0.00914871 16 4 1 5.18191e-09 
1.28815 -0.673098 -0.000485019 0.0025 0.546533 0.429331 1.96389 0.00914858 17 4 1 1.74807e-09 
1.29273 -0.673102 -0.000553726 0.0025 0.54654 0.429333 1.96387 0.00914846 18 4 1 -9.7763e-10 
1.2973 -0.673106 -0.000587948 0.0025 0.546547 0.429334 1.96385 0.00914834 19 4 1 2.83055e-09 
1.30188 -0.67311 -0.000577579 0.0025 0.546554 0.429335 1.96383 0.00914823 20 4 1 1.19001e-09 
1.30645 -0.673114 -0.000519229 0.0025 0.54656 0.429337 1.96381 0.00914813 21 4 1 1.0939e-09 
1.31102 -0.673119 -0.000417144 0.0025 0.546566 0.429338 1.9638 0.00914803 22 4 1 8.52471e-10 
1.3156 -0.673123 -0.000282076 0.0025 0.546571 0.429339 1.96378 0.00914795 23 4 1 -4.56504e-10 
1.32017 -0.673126 -0.000128562 0.0025 0.546575 0.429339 1.96377 0.00914787 24 4 1 1.15077e-09 
1.32475 -0.673129 2.83941e-05 0.0025 0.546579 0.42934 1.96376 0.0091478 25 4 1 4.0605e-10 
1.32932 -0.673131 0.0001762 0.0025 0.546583 0.42934 1.96375 0.00914775 26 4 1 -6.62667e-10 
1.33389 -0.673133 0.00030639 0.0025 0.546585 0.429339 1.96373 0.0091477 27 4 1 9.7185e-10 
1.33847 -0.673135 0.000414968 0.0025 0.546588 0.429338 1.96372 0.00914766 28 4 1 6.74011e-10 
1.34304 -0.673136 0.000501694 0.0025 0.54659 0.429337 1.96371 0.00914763 29 4 1 -9.01767e-10 
1.34761 -0.673137 0.000568891 0.0025 0.546591 0.429336 1.9637 0.0091476 30 4 1 4.18082e-10 
1.35219 -0.673139 0.000620311 0.0025 0.546592 0.429334 1.96369 0.00914758 31 4 1 1.91375e-09 
1.35676 -0.67314 0.000660257 0.0025 0.546593 0.429333 1.96368 0.00914757 32 4 1 -8.88738e-10 
1.36134 -0.673141 0.000692907 0.0025 0.546594 0.429331 1.96367 0.00914756 33 4 1 -8.47566e-10 
1.36591 -0.673142 0.000721695 0.0025 0.546595 0.429329 1.96365 0.00914755 34 4 1 2.10325e-09 
1.37048 -0.673144 0.000748857 0.0025 0.546595 0.429327 1.96365 0.00914754 35 4 1 -2.19277e-10 
1.37506 -0.673146 0.000775409 0.0025 0.546595 0.429325 1.96364 0.00914754 36 4 1 -8.83626e-10 
1.37963 -0.673148 0.000801673 0.0025 0.546595 0.429323 1.96363 0.00914754 37 3 1 1.42931e-09 
1.3842 -0.67315 0.000828024 0.0025 0.546595 0.429321 1.96362 0.00914754 38 4 1 1.05853e-10 
1.38878 -0.673153 0.00085527 0.0025 0.546594 0.429319 1.96361 0.00914755 39 4 1 -7.12498e-10 
1.39335 -0.673156 0.000884476 0.0025 0.546594 0.429317 1.9636 0.00914756 40 4 1 7.34211e-10 
1.39793 -0.673159 0.000916748 0.0025 0.546593 0.429314 1.96359 0.00914757 41 4 1 4.61689e-10 
1.4025 -0.673163 0.000953729 0.0025 0.546592 0.429312 1.96358 0.00914758 42 4 1 -6.13394e-10 
1.40707 -0.673167 0.000998714 0.0025 0.546592 0.429309 1.96358 0.0091476 43 4 1 -1.10041e-11 
1.41165 -0.673171 0.00105694 0.0025 0.54659 0.429307 1.96357 0.00914762 44 4 1 9.31706e-10 
1.41622 -0.673176 0.00113357 0.0025 0.546589 0.429304 1.96356 0.00914764 45 4 1 -4.48483e-10 
1.4208 -0.673181 0.00122991 0.0025 0.546587 0.429301 1.96355 0.00914767 46 4 1 -8.44831e-10 
1.42537 -0.673186 0.00134085 0.0025 0.546585 0.429297 1.96354 0.0091477 47 4 1 4.31569e-10 
1.42994 -0.673192 0.00145702 0.0025 0.546583 0.429294 1.96353 0.00914774 48 4 1 1.00677e-10 
1.43452 -0.673198 0.00157155 0.0025 0.546581 0.42929 1.96353 0.00914778 49 4 1 -7.87417e-10 
1.43909 -0.673205 0.00168671 0.0025 0.546578 0.429286 1.96352 0.00914783 50 4 1 -4.8143e-10 
1.44366 -0.673212 0.00181447 0.0025 0.546575 0.429281 1.96351 0.00914788 51 4 1 4.21098e-10 
1.44824 -0.67322 0.00196891 0.0025 0.546571 0.429276 1.9635 0.00914794 52 4 1 -3.67438e-10 
1.45281 -0.673228 0.00215538 0.0025 0.546567 0.429271 1.96349 0.00914801 53 4 1 -1.19078e-09 
1.45739 -0.673237 0.00236466 0.0025 0.546563 0.429265 1.96348 0.00914808 54 4 1 -3.98339e-10 
1.46196 -0.673247 0.00257785 0.0025 0.546558 0.429259 1.96346 0.00914816 55 4 1 1.94488e-10 
1.46653 -0.673257 0.0027797 0.0025 0.546552 0.429252 1.96345 0.00914826 56 4 1 -8.17434e-10 
1.47111 -0.673269 0.00297141 0.0025 0.546546 0.429244 1.96344 0.00914836 57 4 1 -1.19995e-09 
