# Time [s]: 3.90126
# Columns: pos_x [m], pos_y [m], vel_x [m/s], vel_y [m/s], acc_x [m/s^2], acc_y [m/s^2], mass [kg], dens [kg/m^3], pres [Pa], ene [J/kg], sml [m], id, neighbor, alpha, gradh, ...additional?
0.234636 0.961517 -0.376899 0.0383052 -0.740697 1.13636 0.0008 2.12662 4.84953 3.42091 0.0875418 0 48 0.144057 1.02143 
0.32234 0.962537 -0.261612 -0.0606551 4.06322 -2.35438 0.0008 2.22528 5.10364 3.43934 0.0855791 1 44 0.19554 1.02752 
0.296772 0.98822 -0.357541 -0.0617418 -2.21123 2.71367 0.0008 2.23501 5.12967 3.44114 0.0853928 2 46 0.22269 1.04816 
0.363009 0.895825 -0.283803 -0.142212 -0.467996 1.9079 0.0008 2.10355 4.73043 3.37381 0.0880205 3 48 0.132727 1.00822 
0.333059 0.93735 -0.363746 -0.0126456 4.14269 2.351 0.0008 2.20429 5.03665 3.42735 0.0859856 4 42 0.161676 1.05616 
0.389743 0.929828 -0.34668 -0.036994 -0.345695 -2.4419 0.0008 2.09748 4.70487 3.36509 0.0881478 5 44 0.138335 1.0321 
0.45125 0.0106715 -0.345615 -0.0617176 2.22423 -1.36131 0.0008 2.22363 5.09248 3.43503 0.0856109 6 44 0.199323 1.03477 
0.482906 0.0991765 -0.255986 -0.150851 4.10562 -2.65151 0.0008 2.31678 5.39678 3.49249 0.0838722 7 44 0.205743 1.07587 
0.532336 0.0586534 -0.475644 0.0208107 -2.68148 -1.3456 0.0008 2.19181 5.00003 3.42216 0.0862301 8 46 0.168367 1.08559 
0.61432 0.167033 -0.214658 0.214131 -2.41007 -1.91681 0.0008 2.34423 5.47654 3.50381 0.0833797 9 40 0.207033 1.06349 
0.577051 0.102681 -0.208567 0.00488667 3.10581 -4.88409 0.0008 2.23194 5.11255 3.43535 0.0854513 10 44 0.178877 1.06383 
0.546729 0.0496047 -0.475394 -0.0403658 -0.327869 -4.05977 0.0008 2.17017 4.92708 3.40578 0.0866589 11 46 0.153117 1.03498 
