OpenMP is enabled.
Number of threads = 8
app_name: lane_emden
G = 0.00043
Using algorithm: GSPH
Particle id: 3200 | n_neighbor: 27 | dens_i: 51.1677 | updated sml: 0.328181 | v_sig_max: 0.703832
Particle id: 1150 | n_neighbor: 25 | dens_i: 21.6511 | updated sml: 0.437139 | v_sig_max: 0.566968
Particle id: 100 | n_neighbor: 22 | dens_i: 17.5402 | updated sml: 0.468923 | v_sig_max: 0.628841
Particle id: 2200 | n_neighbor: 27 | dens_i: 52.3953 | updated sml: 0.325598 | v_sig_max: 0.707856
Particle id: 1700 | n_neighbor: 21 | dens_i: 15.6468 | updated sml: 0.487121 | v_sig_max: 0.601206
Particle id: 3250 | n_neighbor: 28 | dens_i: 32.1906 | updated sml: 0.383004 | v_sig_max: 0.616436
Particle id: 2650 | n_neighbor: 27 | dens_i: 51.1677 | updated sml: 0.328181 | v_sig_max: 0.703832
Particle id: 3750 | n_neighbor: 25 | dens_i: 21.6511 | updated sml: 0.437139 | v_sig_max: 0.566968
Particle id: 1200 | n_neighbor: 27 | dens_i: 7.94763 | updated sml: 0.61052 | v_sig_max: 0.519493
Particle id: 2250 | n_neighbor: 19 | dens_i: 11.8024 | updated sml: 0.535126 | v_sig_max: 0.504496
Particle id: 1750 | n_neighbor: 25 | dens_i: 28.4921 | updated sml: 0.398908 | v_sig_max: 0.605475
Particle id: 3300 | n_neighbor: 28 | dens_i: 17.0718 | updated sml: 0.473173 | v_sig_max: 0.599669
Particle id: 3800 | n_neighbor: 26 | dens_i: 17.1987 | updated sml: 0.472006 | v_sig_max: 0.54976
Particle id: 1250 | n_neighbor: 28 | dens_i: 40.0479 | updated sml: 0.356113 | v_sig_max: 0.660615
Particle id: 1800 | n_neighbor: 22 | dens_i: 9.54226 | updated sml: 0.574419 | v_sig_max: 0.51806
Particle id: 3350 | n_neighbor: 25 | dens_i: 21.6511 | updated sml: 0.437139 | v_sig_max: 0.566968
Particle id: 650 | n_neighbor: 27 | dens_i: 9.87456 | updated sml: 0.567902 | v_sig_max: 0.534211
Particle id: 2700 | n_neighbor: 27 | dens_i: 35.5961 | updated sml: 0.370378 | v_sig_max: 0.663387
Particle id: 1300 | n_neighbor: 24 | dens_i: 24.1182 | updated sml: 0.421696 | v_sig_max: 0.646552
Particle id: 3400 | n_neighbor: 26 | dens_i: 25.6502 | updated sml: 0.413126 | v_sig_max: 0.595385
Particle id: 150 | n_neighbor: 31 | dens_i: 8.35184 | updated sml: 0.600508 | v_sig_max: 0.470645
Particle id: 2750 | n_neighbor: 30 | dens_i: 6.275 | updated sml: 0.660554 | v_sig_max: 0.492343
Particle id: 700 | n_neighbor: 31 | dens_i: 17.0293 | updated sml: 0.473566 | v_sig_max: 0.520577
Particle id: 1350 | n_neighbor: 27 | dens_i: 52.2555 | updated sml: 0.325888 | v_sig_max: 0.70879
Particle id: 3450 | n_neighbor: 27 | dens_i: 46.7891 | updated sml: 0.338115 | v_sig_max: 0.68444
Particle id: 200 | n_neighbor: 26 | dens_i: 22.0396 | updated sml: 0.434555 | v_sig_max: 0.628841
Particle id: 3850 | n_neighbor: 27 | dens_i: 35.5961 | updated sml: 0.370378 | v_sig_max: 0.663387
Particle id: 1850 | n_neighbor: 26 | dens_i: 43.3963 | updated sml: 0.346706 | v_sig_max: 0.68184
Particle id: 3500 | n_neighbor: 26 | dens_i: 38.9694 | updated sml: 0.359368 | v_sig_max: 0.65386
Particle id: 250 | n_neighbor: 27 | dens_i: 2.97319 | updated sml: 0.847305 | v_sig_max: 0.397935
Particle id: 3900 | n_neighbor: 26 | dens_i: 27.0922 | updated sml: 0.405663 | v_sig_max: 0.605049
Particle id: 1900 | n_neighbor: 26 | dens_i: 48.7299 | updated sml: 0.333565 | v_sig_max: 0.696597
Particle id: 300 | n_neighbor: 26 | dens_i: 27.0922 | updated sml: 0.405663 | v_sig_max: 0.605049
Particle id: 3550 | n_neighbor: 33 | dens_i: 11.248 | updated sml: 0.543777 | v_sig_max: 0.483193
Particle id: 3950 | n_neighbor: 26 | dens_i: 17.1987 | updated sml: 0.472006 | v_sig_max: 0.54976
Particle id: 2300 | n_neighbor: 27 | dens_i: 58.7746 | updated sml: 0.313364 | v_sig_max: 0.718892
Particle id: 1950 | n_neighbor: 24 | dens_i: 37.1828 | updated sml: 0.365033 | v_sig_max: 0.674714
Particle id: 2800 | n_neighbor: 25 | dens_i: 44.2112 | updated sml: 0.344563 | v_sig_max: 0.675569
Particle id: 750 | n_neighbor: 25 | dens_i: 22.4065 | updated sml: 0.432172 | v_sig_max: 0.576455
Particle id: 2350 | n_neighbor: 26 | dens_i: 24.1974 | updated sml: 0.421234 | v_sig_max: 0.589679
Particle id: 2850 | n_neighbor: 27 | dens_i: 37.3972 | updated sml: 0.364334 | v_sig_max: 0.658581
Particle id: 800 | n_neighbor: 27 | dens_i: 17.6317 | updated sml: 0.46811 | v_sig_max: 0.582692
Particle id: 3600 | n_neighbor: 31 | dens_i: 17.0293 | updated sml: 0.473566 | v_sig_max: 0.520577
Particle id: 2400 | n_neighbor: 27 | dens_i: 17.6317 | updated sml: 0.46811 | v_sig_max: 0.582692
Particle id: 1400 | n_neighbor: 27 | dens_i: 36.2372 | updated sml: 0.368182 | v_sig_max: 0.644136
Particle id: 2900 | n_neighbor: 25 | dens_i: 44.2112 | updated sml: 0.344563 | v_sig_max: 0.675569
Particle id: 350 | n_neighbor: 29 | dens_i: 2.81927 | updated sml: 0.862449 | v_sig_max: 0.552854
Particle id: 3650 | n_neighbor: 28 | dens_i: 40.4084 | updated sml: 0.355049 | v_sig_max: 0.665503
Particle id: 2000 | n_neighbor: 26 | dens_i: 48.7299 | updated sml: 0.333565 | v_sig_max: 0.696597
Particle id: 850 | n_neighbor: 28 | dens_i: 27.322 | updated sml: 0.404522 | v_sig_max: 0.594436
Particle id: 2450 | n_neighbor: 25 | dens_i: 28.6237 | updated sml: 0.398296 | v_sig_max: 0.668541
Particle id: 1450 | n_neighbor: 25 | dens_i: 19.3596 | updated sml: 0.453747 | v_sig_max: 0.564663
Particle id: 400 | n_neighbor: 27 | dens_i: 28.7847 | updated sml: 0.397552 | v_sig_max: 0.620244
Particle id: 2500 | n_neighbor: 25 | dens_i: 28.4921 | updated sml: 0.398908 | v_sig_max: 0.605475
Particle id: 1500 | n_neighbor: 22 | dens_i: 18.8519 | updated sml: 0.457785 | v_sig_max: 0.646552
Particle id: 4000 | n_neighbor: 24 | dens_i: 24.1182 | updated sml: 0.421696 | v_sig_max: 0.646552
Particle id: 2550 | n_neighbor: 27 | dens_i: 55.6106 | updated sml: 0.319198 | v_sig_max: 0.711865
Particle id: 900 | n_neighbor: 27 | dens_i: 17.6317 | updated sml: 0.46811 | v_sig_max: 0.582692
Particle id: 1550 | n_neighbor: 26 | dens_i: 34.1714 | updated sml: 0.375456 | v_sig_max: 0.63209
Particle id: 450 | n_neighbor: 27 | dens_i: 14.3251 | updated sml: 0.501666 | v_sig_max: 0.513351
Particle id: 2950 | n_neighbor: 26 | dens_i: 44.9305 | updated sml: 0.342714 | v_sig_max: 0.67692
Particle id: 2600 | n_neighbor: 21 | dens_i: 20.2121 | updated sml: 0.447276 | v_sig_max: 0.634852
Particle id: 2050 | n_neighbor: 26 | dens_i: 12.1912 | updated sml: 0.529375 | v_sig_max: 0.573572
Particle id: 950 | n_neighbor: 26 | dens_i: 26.5135 | updated sml: 0.408593 | v_sig_max: 0.595432
Particle id: 3000 | n_neighbor: 24 | dens_i: 28.1875 | updated sml: 0.400339 | v_sig_max: 0.623875
Particle id: 2100 | n_neighbor: 20 | dens_i: 21.9576 | updated sml: 0.435095 | v_sig_max: 0.668541
Particle id: 500 | n_neighbor: 30 | dens_i: 6.275 | updated sml: 0.660554 | v_sig_max: 0.492343
Particle id: 4050 | n_neighbor: 25 | dens_i: 20.3566 | updated sml: 0.446215 | v_sig_max: 0.606691
Particle id: 3050 | n_neighbor: 26 | dens_i: 22.0396 | updated sml: 0.434555 | v_sig_max: 0.628841
Particle id: 4100 | n_neighbor: 30 | dens_i: 6.275 | updated sml: 0.660554 | v_sig_max: 0.492343
Particle id: 1000 | n_neighbor: 27 | dens_i: 36.2372 | updated sml: 0.368182 | v_sig_max: 0.644136
Particle id: 4150 | n_neighbor: 22 | dens_i: 17.5402 | updated sml: 0.468923 | v_sig_max: 0.628841
Particle id: 3100 | n_neighbor: 27 | dens_i: 15.5258 | updated sml: 0.488384 | v_sig_max: 0.520929
Particle id: 1050 | n_neighbor: 25 | dens_i: 13.5663 | updated sml: 0.510848 | v_sig_max: 0.566858
Particle id: 4200 | n_neighbor: 24 | dens_i: 6.79207 | updated sml: 0.643347 | v_sig_max: 0.519493
Particle id: 3150 | n_neighbor: 26 | dens_i: 43.7235 | updated sml: 0.345841 | v_sig_max: 0.676108
loop: 12, time: 1.56738, dt: 0.131017, num: 4224
write results/00005.dat
Particle id: 0 | n_neighbor: 20 | dens_i: 3.33772 | updated sml: 0.81526 | v_sig_max: 0.406859
Particle id: 2650 | n_neighbor: 27 | dens_i: 51.6169 | updated sml: 0.327227 | v_sig_max: 0.708109
Particle id: 3700 | n_neighbor: 25 | dens_i: 42.0876 | updated sml: 0.350263 | v_sig_max: 0.674738
Particle id: 550 | n_neighbor: 26 | dens_i: 25.0225 | updated sml: 0.416552 | v_sig_max: 0.585018
Particle id: 1600 | n_neighbor: 21 | dens_i: 15.6792 | updated sml: 0.486786 | v_sig_max: 0.599075
Particle id: 50 | n_neighbor: 22 | dens_i: 17.6277 | updated sml: 0.468147 | v_sig_max: 0.628117
Particle id: 2150 | n_neighbor: 24 | dens_i: 37.6183 | updated sml: 0.363619 | v_sig_max: 0.677285
Particle id: 600 | n_neighbor: 26 | dens_i: 26.5444 | updated sml: 0.408434 | v_sig_max: 0.599055
Particle id: 1100 | n_neighbor: 26 | dens_i: 30.6536 | updated sml: 0.389302 | v_sig_max: 0.623909
Particle id: 100 | n_neighbor: 22 | dens_i: 17.6277 | updated sml: 0.468147 | v_sig_max: 0.628117
Particle id: 3750 | n_neighbor: 26 | dens_i: 21.6349 | updated sml: 0.437248 | v_sig_max: 0.57014
Particle id: 1650 | n_neighbor: 27 | dens_i: 57.9039 | updated sml: 0.314927 | v_sig_max: 0.721007
Particle id: 2200 | n_neighbor: 27 | dens_i: 52.8885 | updated sml: 0.324583 | v_sig_max: 0.711993
Particle id: 2700 | n_neighbor: 26 | dens_i: 35.9408 | updated sml: 0.36919 | v_sig_max: 0.66563
Particle id: 650 | n_neighbor: 27 | dens_i: 9.89177 | updated sml: 0.567573 | v_sig_max: 0.534258
Particle id: 150 | n_neighbor: 31 | dens_i: 8.36613 | updated sml: 0.600166 | v_sig_max: 0.471599
Particle id: 3800 | n_neighbor: 26 | dens_i: 17.3295 | updated sml: 0.470816 | v_sig_max: 0.555349
Particle id: 2250 | n_neighbor: 19 | dens_i: 11.4267 | updated sml: 0.540927 | v_sig_max: 0.530359
Particle id: 700 | n_neighbor: 30 | dens_i: 17.0064 | updated sml: 0.473778 | v_sig_max: 0.523837
Particle id: 200 | n_neighbor: 26 | dens_i: 22.2645 | updated sml: 0.433087 | v_sig_max: 0.628117
Particle id: 3850 | n_neighbor: 26 | dens_i: 35.9408 | updated sml: 0.36919 | v_sig_max: 0.66563
Particle id: 1150 | n_neighbor: 26 | dens_i: 21.6349 | updated sml: 0.437248 | v_sig_max: 0.57014
Particle id: 750 | n_neighbor: 25 | dens_i: 22.548 | updated sml: 0.431264 | v_sig_max: 0.581562
Particle id: 2750 | n_neighbor: 30 | dens_i: 6.25667 | updated sml: 0.661199 | v_sig_max: 0.506995
Particle id: 3200 | n_neighbor: 27 | dens_i: 51.6169 | updated sml: 0.327227 | v_sig_max: 0.708109
Particle id: 2300 | n_neighbor: 27 | dens_i: 59.3121 | updated sml: 0.312415 | v_sig_max: 0.723436
Particle id: 250 | n_neighbor: 27 | dens_i: 2.98889 | updated sml: 0.845818 | v_sig_max: 0.40618
Particle id: 3900 | n_neighbor: 26 | dens_i: 27.2312 | updated sml: 0.404972 | v_sig_max: 0.60948
Particle id: 1200 | n_neighbor: 26 | dens_i: 7.93082 | updated sml: 0.610951 | v_sig_max: 0.537474
Particle id: 800 | n_neighbor: 25 | dens_i: 17.8507 | updated sml: 0.466188 | v_sig_max: 0.583641
Particle id: 300 | n_neighbor: 26 | dens_i: 27.2312 | updated sml: 0.404972 | v_sig_max: 0.60948
Particle id: 850 | n_neighbor: 28 | dens_i: 27.3425 | updated sml: 0.404421 | v_sig_max: 0.597517
Particle id: 1700 | n_neighbor: 21 | dens_i: 15.6792 | updated sml: 0.486786 | v_sig_max: 0.599075
Particle id: 2800 | n_neighbor: 25 | dens_i: 44.5311 | updated sml: 0.343736 | v_sig_max: 0.678377
Particle id: 3950 | n_neighbor: 26 | dens_i: 17.3295 | updated sml: 0.470816 | v_sig_max: 0.555349
Particle id: 3250 | n_neighbor: 28 | dens_i: 32.3169 | updated sml: 0.382505 | v_sig_max: 0.620024
Particle id: 900 | n_neighbor: 25 | dens_i: 17.8507 | updated sml: 0.466188 | v_sig_max: 0.583641
Particle id: 4000 | n_neighbor: 24 | dens_i: 24.2623 | updated sml: 0.42086 | v_sig_max: 0.645702
Particle id: 3300 | n_neighbor: 29 | dens_i: 17.1204 | updated sml: 0.472724 | v_sig_max: 0.597311
Particle id: 2850 | n_neighbor: 27 | dens_i: 37.664 | updated sml: 0.363472 | v_sig_max: 0.663751
Particle id: 950 | n_neighbor: 26 | dens_i: 26.5444 | updated sml: 0.408434 | v_sig_max: 0.599055
Particle id: 2350 | n_neighbor: 26 | dens_i: 24.4029 | updated sml: 0.420047 | v_sig_max: 0.595191
Particle id: 3350 | n_neighbor: 26 | dens_i: 21.6349 | updated sml: 0.437248 | v_sig_max: 0.57014
Particle id: 1250 | n_neighbor: 28 | dens_i: 40.307 | updated sml: 0.355347 | v_sig_max: 0.666087
Particle id: 2900 | n_neighbor: 25 | dens_i: 44.5311 | updated sml: 0.343736 | v_sig_max: 0.678377
Particle id: 350 | n_neighbor: 31 | dens_i: 2.76203 | updated sml: 0.868366 | v_sig_max: 0.577594
Particle id: 1750 | n_neighbor: 25 | dens_i: 28.6302 | updated sml: 0.398265 | v_sig_max: 0.609401
Particle id: 4050 | n_neighbor: 25 | dens_i: 20.5096 | updated sml: 0.445102 | v_sig_max: 0.605352
Particle id: 3400 | n_neighbor: 26 | dens_i: 25.6953 | updated sml: 0.412884 | v_sig_max: 0.59929
Particle id: 1000 | n_neighbor: 27 | dens_i: 36.4365 | updated sml: 0.36751 | v_sig_max: 0.648615
Particle id: 2950 | n_neighbor: 26 | dens_i: 45.2375 | updated sml: 0.341937 | v_sig_max: 0.682472
Particle id: 2400 | n_neighbor: 25 | dens_i: 17.8507 | updated sml: 0.466188 | v_sig_max: 0.583641
Particle id: 3450 | n_neighbor: 26 | dens_i: 47.1925 | updated sml: 0.337149 | v_sig_max: 0.689064
Particle id: 3000 | n_neighbor: 24 | dens_i: 28.2924 | updated sml: 0.399843 | v_sig_max: 0.626954
Particle id: 2450 | n_neighbor: 25 | dens_i: 28.8135 | updated sml: 0.397418 | v_sig_max: 0.668125
Particle id: 400 | n_neighbor: 27 | dens_i: 28.9669 | updated sml: 0.396715 | v_sig_max: 0.624994
Particle id: 1800 | n_neighbor: 24 | dens_i: 9.24408 | updated sml: 0.58053 | v_sig_max: 0.53632
Particle id: 3500 | n_neighbor: 26 | dens_i: 39.2209 | updated sml: 0.358597 | v_sig_max: 0.658551
Particle id: 3050 | n_neighbor: 26 | dens_i: 22.2645 | updated sml: 0.433087 | v_sig_max: 0.628117
Particle id: 1300 | n_neighbor: 24 | dens_i: 24.2623 | updated sml: 0.42086 | v_sig_max: 0.645702
Particle id: 450 | n_neighbor: 28 | dens_i: 14.3981 | updated sml: 0.500817 | v_sig_max: 0.517231
Particle id: 1850 | n_neighbor: 26 | dens_i: 43.8927 | updated sml: 0.345394 | v_sig_max: 0.685899
Particle id: 3550 | n_neighbor: 33 | dens_i: 11.2587 | updated sml: 0.543604 | v_sig_max: 0.488053
Particle id: 3100 | n_neighbor: 28 | dens_i: 15.5506 | updated sml: 0.488124 | v_sig_max: 0.524484
Particle id: 4100 | n_neighbor: 30 | dens_i: 6.25667 | updated sml: 0.661199 | v_sig_max: 0.506995
Particle id: 500 | n_neighbor: 30 | dens_i: 6.25667 | updated sml: 0.661199 | v_sig_max: 0.506995
Particle id: 1900 | n_neighbor: 26 | dens_i: 49.1356 | updated sml: 0.332644 | v_sig_max: 0.701216
Particle id: 3600 | n_neighbor: 30 | dens_i: 17.0064 | updated sml: 0.473778 | v_sig_max: 0.523837
Particle id: 1050 | n_neighbor: 25 | dens_i: 13.6262 | updated sml: 0.510099 | v_sig_max: 0.568803
Particle id: 1350 | n_neighbor: 27 | dens_i: 52.7006 | updated sml: 0.324968 | v_sig_max: 0.711767
Particle id: 4150 | n_neighbor: 22 | dens_i: 17.6277 | updated sml: 0.468147 | v_sig_max: 0.628117
Particle id: 3150 | n_neighbor: 26 | dens_i: 44.0173 | updated sml: 0.345068 | v_sig_max: 0.678528
Particle id: 2500 | n_neighbor: 25 | dens_i: 28.6302 | updated sml: 0.398265 | v_sig_max: 0.609401
Particle id: 3650 | n_neighbor: 26 | dens_i: 40.7983 | updated sml: 0.353914 | v_sig_max: 0.669678
Particle id: 1950 | n_neighbor: 24 | dens_i: 37.6183 | updated sml: 0.363619 | v_sig_max: 0.677285
Particle id: 4200 | n_neighbor: 26 | dens_i: 6.59568 | updated sml: 0.64967 | v_sig_max: 0.537474
Particle id: 2550 | n_neighbor: 27 | dens_i: 56.0641 | updated sml: 0.318335 | v_sig_max: 0.715851
Particle id: 1400 | n_neighbor: 27 | dens_i: 36.4365 | updated sml: 0.36751 | v_sig_max: 0.648615
Particle id: 2000 | n_neighbor: 26 | dens_i: 49.1356 | updated sml: 0.332644 | v_sig_max: 0.701216
Particle id: 2600 | n_neighbor: 21 | dens_i: 20.2252 | updated sml: 0.447179 | v_sig_max: 0.633259
Particle id: 1450 | n_neighbor: 25 | dens_i: 19.4124 | updated sml: 0.453335 | v_sig_max: 0.568289
Particle id: 2050 | n_neighbor: 26 | dens_i: 12.294 | updated sml: 0.527896 | v_sig_max: 0.575644
Particle id: 1500 | n_neighbor: 22 | dens_i: 18.9563 | updated sml: 0.456944 | v_sig_max: 0.645702
Particle id: 2100 | n_neighbor: 20 | dens_i: 22.0705 | updated sml: 0.434354 | v_sig_max: 0.668125
Particle id: 1550 | n_neighbor: 26 | dens_i: 34.3673 | updated sml: 0.374742 | v_sig_max: 0.636688
loop: 13, time: 1.69801, dt: 0.130629, num: 4224
Particle id: 0 | n_neighbor: 21 | dens_i: 3.27071 | updated sml: 0.820789 | v_sig_max: 0.417303
Particle id: 1600 | n_neighbor: 22 | dens_i: 15.73 | updated sml: 0.486262 | v_sig_max: 0.593792
Particle id: 550 | n_neighbor: 26 | dens_i: 25.2333 | updated sml: 0.415389 | v_sig_max: 0.589705
Particle id: 3700 | n_neighbor: 25 | dens_i: 42.5326 | updated sml: 0.349037 | v_sig_max: 0.677399
Particle id: 2150 | n_neighbor: 24 | dens_i: 38.1081 | updated sml: 0.362054 | v_sig_max: 0.679458
Particle id: 1100 | n_neighbor: 26 | dens_i: 30.7902 | updated sml: 0.388726 | v_sig_max: 0.628427
Particle id: 2650 | n_neighbor: 27 | dens_i: 52.1278 | updated sml: 0.326154 | v_sig_max: 0.712324
Particle id: 1650 | n_neighbor: 27 | dens_i: 58.4624 | updated sml: 0.313921 | v_sig_max: 0.724003
Particle id: 600 | n_neighbor: 26 | dens_i: 26.5839 | updated sml: 0.408231 | v_sig_max: 0.602457
Particle id: 2200 | n_neighbor: 27 | dens_i: 53.4471 | updated sml: 0.323448 | v_sig_max: 0.717119
Particle id: 3750 | n_neighbor: 26 | dens_i: 21.6295 | updated sml: 0.437284 | v_sig_max: 0.573241
Particle id: 1150 | n_neighbor: 26 | dens_i: 21.6295 | updated sml: 0.437284 | v_sig_max: 0.573241
Particle id: 3200 | n_neighbor: 27 | dens_i: 52.1278 | updated sml: 0.326154 | v_sig_max: 0.712324
Particle id: 50 | n_neighbor: 23 | dens_i: 17.7461 | updated sml: 0.467101 | v_sig_max: 0.623799
Particle id: 650 | n_neighbor: 28 | dens_i: 9.90741 | updated sml: 0.567274 | v_sig_max: 0.533433
Particle id: 1700 | n_neighbor: 22 | dens_i: 15.73 | updated sml: 0.486262 | v_sig_max: 0.593792
Particle id: 3800 | n_neighbor: 26 | dens_i: 17.467 | updated sml: 0.469576 | v_sig_max: 0.561
Particle id: 100 | n_neighbor: 23 | dens_i: 17.7461 | updated sml: 0.467101 | v_sig_max: 0.623799
Particle id: 3250 | n_neighbor: 28 | dens_i: 32.4567 | updated sml: 0.381955 | v_sig_max: 0.62356
Particle id: 700 | n_neighbor: 30 | dens_i: 16.9946 | updated sml: 0.473887 | v_sig_max: 0.526964
Particle id: 1750 | n_neighbor: 25 | dens_i: 28.7846 | updated sml: 0.397552 | v_sig_max: 0.614027
Particle id: 2700 | n_neighbor: 25 | dens_i: 36.307 | updated sml: 0.367945 | v_sig_max: 0.666143
Particle id: 3850 | n_neighbor: 25 | dens_i: 36.307 | updated sml: 0.367945 | v_sig_max: 0.666143
Particle id: 2250 | n_neighbor: 19 | dens_i: 11.0526 | updated sml: 0.546963 | v_sig_max: 0.560604
Particle id: 150 | n_neighbor: 31 | dens_i: 8.38226 | updated sml: 0.59978 | v_sig_max: 0.471269
Particle id: 3300 | n_neighbor: 29 | dens_i: 17.177 | updated sml: 0.472205 | v_sig_max: 0.591764
Particle id: 1800 | n_neighbor: 24 | dens_i: 8.94688 | updated sml: 0.586888 | v_sig_max: 0.555235
Particle id: 2750 | n_neighbor: 31 | dens_i: 6.23729 | updated sml: 0.661883 | v_sig_max: 0.520342
Particle id: 3900 | n_neighbor: 26 | dens_i: 27.392 | updated sml: 0.404179 | v_sig_max: 0.614027
Particle id: 3350 | n_neighbor: 26 | dens_i: 21.6295 | updated sml: 0.437284 | v_sig_max: 0.573241
Particle id: 1850 | n_neighbor: 26 | dens_i: 44.4337 | updated sml: 0.343987 | v_sig_max: 0.690471
Particle id: 2300 | n_neighbor: 27 | dens_i: 59.9288 | updated sml: 0.311339 | v_sig_max: 0.728446
Particle id: 3950 | n_neighbor: 26 | dens_i: 17.467 | updated sml: 0.469576 | v_sig_max: 0.561
Particle id: 2800 | n_neighbor: 25 | dens_i: 44.8936 | updated sml: 0.342808 | v_sig_max: 0.682075
Particle id: 1200 | n_neighbor: 26 | dens_i: 7.91704 | updated sml: 0.611306 | v_sig_max: 0.555184
Particle id: 3400 | n_neighbor: 26 | dens_i: 25.7511 | updated sml: 0.412586 | v_sig_max: 0.603049
Particle id: 1900 | n_neighbor: 26 | dens_i: 49.5829 | updated sml: 0.331641 | v_sig_max: 0.705996
Particle id: 2350 | n_neighbor: 26 | dens_i: 24.6317 | updated sml: 0.418743 | v_sig_max: 0.600377
Particle id: 4000 | n_neighbor: 24 | dens_i: 24.4303 | updated sml: 0.419891 | v_sig_max: 0.640825
Particle id: 2850 | n_neighbor: 27 | dens_i: 37.9613 | updated sml: 0.36252 | v_sig_max: 0.669027
Particle id: 1250 | n_neighbor: 28 | dens_i: 40.6066 | updated sml: 0.354471 | v_sig_max: 0.67208
Particle id: 3450 | n_neighbor: 26 | dens_i: 47.6475 | updated sml: 0.336072 | v_sig_max: 0.694631
Particle id: 750 | n_neighbor: 24 | dens_i: 22.7069 | updated sml: 0.430255 | v_sig_max: 0.586309
Particle id: 2400 | n_neighbor: 25 | dens_i: 18.0831 | updated sml: 0.464182 | v_sig_max: 0.582293
Particle id: 200 | n_neighbor: 27 | dens_i: 22.5195 | updated sml: 0.431446 | v_sig_max: 0.623799
Particle id: 1300 | n_neighbor: 24 | dens_i: 24.4303 | updated sml: 0.419891 | v_sig_max: 0.640825
Particle id: 2900 | n_neighbor: 25 | dens_i: 44.8936 | updated sml: 0.342808 | v_sig_max: 0.682075
Particle id: 3500 | n_neighbor: 26 | dens_i: 39.5111 | updated sml: 0.357717 | v_sig_max: 0.663354
Particle id: 2450 | n_neighbor: 26 | dens_i: 29.0274 | updated sml: 0.396439 | v_sig_max: 0.663255
Particle id: 250 | n_neighbor: 27 | dens_i: 3.00319 | updated sml: 0.844473 | v_sig_max: 0.41323
Particle id: 1350 | n_neighbor: 27 | dens_i: 53.2079 | updated sml: 0.323932 | v_sig_max: 0.715584
Particle id: 800 | n_neighbor: 25 | dens_i: 18.0831 | updated sml: 0.464182 | v_sig_max: 0.582293
Particle id: 2950 | n_neighbor: 26 | dens_i: 45.583 | updated sml: 0.341071 | v_sig_max: 0.688171
Particle id: 3550 | n_neighbor: 33 | dens_i: 11.2717 | updated sml: 0.543396 | v_sig_max: 0.49271
Particle id: 4050 | n_neighbor: 25 | dens_i: 20.6794 | updated sml: 0.443881 | v_sig_max: 0.600975
Particle id: 300 | n_neighbor: 26 | dens_i: 27.392 | updated sml: 0.404179 | v_sig_max: 0.614027
Particle id: 1400 | n_neighbor: 27 | dens_i: 36.6658 | updated sml: 0.36674 | v_sig_max: 0.65328
Particle id: 1950 | n_neighbor: 24 | dens_i: 38.1081 | updated sml: 0.362054 | v_sig_max: 0.679458
Particle id: 3600 | n_neighbor: 30 | dens_i: 16.9946 | updated sml: 0.473887 | v_sig_max: 0.526964
Particle id: 850 | n_neighbor: 28 | dens_i: 27.3694 | updated sml: 0.404288 | v_sig_max: 0.600736
Particle id: 3000 | n_neighbor: 24 | dens_i: 28.4142 | updated sml: 0.399272 | v_sig_max: 0.630001
Particle id: 350 | n_neighbor: 32 | dens_i: 2.71508 | updated sml: 0.873343 | v_sig_max: 0.587061
Particle id: 1450 | n_neighbor: 25 | dens_i: 19.4774 | updated sml: 0.452831 | v_sig_max: 0.571646
Particle id: 4100 | n_neighbor: 31 | dens_i: 6.23729 | updated sml: 0.661883 | v_sig_max: 0.520342
Particle id: 3650 | n_neighbor: 26 | dens_i: 41.2274 | updated sml: 0.352682 | v_sig_max: 0.674212
Particle id: 2500 | n_neighbor: 25 | dens_i: 28.7846 | updated sml: 0.397552 | v_sig_max: 0.614027
Particle id: 3050 | n_neighbor: 27 | dens_i: 22.5195 | updated sml: 0.431446 | v_sig_max: 0.623799
Particle id: 1500 | n_neighbor: 22 | dens_i: 19.1047 | updated sml: 0.455756 | v_sig_max: 0.640825
Particle id: 4150 | n_neighbor: 23 | dens_i: 17.7461 | updated sml: 0.467101 | v_sig_max: 0.623799
Particle id: 900 | n_neighbor: 25 | dens_i: 18.0831 | updated sml: 0.464182 | v_sig_max: 0.582293
Particle id: 2000 | n_neighbor: 26 | dens_i: 49.5829 | updated sml: 0.331641 | v_sig_max: 0.705996
Particle id: 2550 | n_neighbor: 27 | dens_i: 56.5627 | updated sml: 0.317397 | v_sig_max: 0.720139
Particle id: 400 | n_neighbor: 27 | dens_i: 29.1737 | updated sml: 0.395775 | v_sig_max: 0.629344
Particle id: 950 | n_neighbor: 26 | dens_i: 26.5839 | updated sml: 0.408231 | v_sig_max: 0.602457
Particle id: 2050 | n_neighbor: 26 | dens_i: 12.3941 | updated sml: 0.526471 | v_sig_max: 0.576502
Particle id: 2600 | n_neighbor: 21 | dens_i: 20.2682 | updated sml: 0.446863 | v_sig_max: 0.627323
Particle id: 4200 | n_neighbor: 28 | dens_i: 6.4034 | updated sml: 0.656108 | v_sig_max: 0.555184
Particle id: 1550 | n_neighbor: 26 | dens_i: 34.5864 | updated sml: 0.373948 | v_sig_max: 0.64121
Particle id: 450 | n_neighbor: 28 | dens_i: 14.4769 | updated sml: 0.499907 | v_sig_max: 0.521207
