# Time [s]: 5.10268
# Columns: pos_x [m], pos_y [m], pos_z [m], vel_x [m/s], vel_y [m/s], vel_z [m/s], acc_x [m/s^2], acc_y [m/s^2], acc_z [m/s^2], mass [kg], dens [kg/m^3], pres [Pa], ene [J/kg], sml [m], id, neighbor, alpha, gradh, ...additional?
-2.29587 -0.448098 -0.748084 0.317976 -0.0295342 -0.0650891 -7.81853 -5.17762 3.84181 0.236742 4.22181 162.027 51.2523 0.753841 0 29 0.510293 -2.19014 
-1.97289 -0.192437 -0.202838 0.274903 0.251805 0.0163093 -3.43148 8.69976 2.98201 0.236742 11.3078 686.472 85.9598 0.542817 1 28 0.240273 -4.39547 
-1.7478 -0.295186 -0.00927101 0.180646 0.12338 -0.0652185 -6.5405 9.08579 0.692369 0.236742 15.7224 1202.6 112.056 0.48634 2 28 0.218498 -5.17628 
-2.25207 -0.516389 0.247607 0.257445 0.33383 0.158028 3.29399 -2.93114 -5.44716 0.236742 5.4149 245.695 62.6171 0.693823 3 31 0.288223 -2.90213 
-1.99171 -0.233567 -0.772657 0.0185566 -0.213567 0.29921 -11.7297 5.34473 -3.34669 0.236742 8.04249 458.888 85.468 0.60811 4 33 0.358033 -6.04711 
-1.98755 -0.416834 -0.453067 -0.0115555 -0.159459 0.0362335 9.62071 6.98342 4.79862 0.236742 9.0324 551.573 91.9189 0.58503 5 31 0.30422 -5.16646 
-2.25225 -0.190401 -0.431415 0.257001 -0.05898 -0.0167231 -4.59032 10.238 3.69287 0.236742 5.68588 258.841 63.2361 0.682621 6 30 0.360507 -2.90118 
-2.03929 -0.291113 0.0937551 0.299117 0.0771174 0.0492544 -3.50209 0.944134 6.3583 0.236742 9.46864 590.895 94.2569 0.575904 7 31 0.219033 -6.10964 
-1.94407 -0.431091 0.419404 0.287077 -0.110429 0.119214 -12.454 11.4487 -1.16286 0.236742 9.73531 623.187 95.1808 0.570597 8 30 0.242601 -5.47615 
-2.05027 -0.809716 0.320403 -0.0388064 0.0258718 0.425922 9.02481 2.25847 1.05148 0.236742 6.63883 336.911 73.1439 0.648259 9 31 0.302923 -3.95493 
-1.63961 -0.0899509 -0.147238 0.188415 0.162233 0.0206193 -7.12779 5.14456 -11.9883 0.236742 19.1355 1680.79 132.916 0.455511 10 34 0.20084 -7.45633 
-2.08873 0.100229 -0.202715 0.445037 -0.0415203 0.287301 0.838445 -11.1987 -4.14188 0.236742 8.96063 525.6 87.9411 0.586588 11 28 0.279023 -5.84327 
-1.65409 -0.0671212 0.118093 0.103645 0.14972 -0.118547 -1.07898 -7.70255 0.83843 0.236742 18.9728 1665.97 132.526 0.45681 12 29 0.212418 -8.58094 
-1.4404 0.0115755 0.00440587 -0.158495 0.168131 -0.288814 11.104 4.13035 -0.540397 0.236742 24.4525 2557.86 159.852 0.419764 13 26 0.169204 -8.83835 
-2.2557 -0.181196 0.404822 0.358476 -0.0273475 -0.125512 2.43919 5.77936 -2.83709 0.236742 5.74195 261.455 63.2324 0.680392 14 33 0.352299 -2.71477 
-1.6955 -0.293133 0.255813 0.201773 0.0445519 -0.0020132 -0.228612 -3.40088 -9.48493 0.236742 15.9795 1261.98 115.441 0.483718 15 32 0.221564 -4.3908 
-1.79287 0.0889256 -0.254473 0.147215 -0.132364 -0.279811 4.07405 0.045016 -6.03519 0.236742 14.8299 1077.79 105.897 0.495907 16 28 0.215469 -5.30511 
-2.08388 0.0889669 -0.802295 0.322079 -0.120886 -0.188472 3.08405 9.29376 -1.90223 0.236742 6.38485 319.265 70.8286 0.656743 17 35 0.2583 -3.36943 
-1.63848 0.161332 -0.0350189 0.0300206 0.131799 -0.389188 4.43299 -16.0031 15.9569 0.236742 18.523 1586.33 126.451 0.460477 18 26 0.199046 -5.04811 
-1.54735 0.151269 0.207353 0.199384 0.0862854 -0.365249 -1.56847 -10.1578 -7.81107 0.236742 20.9892 1932.32 137.389 0.441686 19 30 0.17816 -6.19219 
-2.06695 0.165628 0.466557 0.388346 -0.124453 0.197099 -7.63034 -9.23363 6.92811 0.236742 8.47611 489.004 85.4126 0.597558 20 29 0.410027 -5.66997 
-1.65119 -0.0450263 0.378612 0.341965 -0.292128 -0.108994 9.50096 -8.93816 -3.33223 0.236742 18.4027 1540.47 125.036 0.461479 21 29 0.195647 -7.30046 
-2.1211 0.450375 -0.732242 0.447499 -0.519016 0.433083 -14.8647 10.4789 5.19473 0.236742 5.81034 275.051 67.4085 0.677712 22 31 0.502404 -3.93765 
-1.8857 0.245985 -0.490548 0.0233561 -0.0964859 0.0722989 -20.2032 0.727466 -5.11232 0.236742 10.7411 729.777 102.718 0.5522 23 31 0.237573 -6.26205 
-2.01052 0.409334 0.218165 0.36431 0.0132511 -0.225766 6.99522 2.67548 -1.78805 0.236742 9.27023 573.398 92.5976 0.579984 24 31 0.242073 -5.40043 
-2.29064 0.422702 0.433155 0.131628 -0.000604143 -0.645551 -0.36337 5.56897 -2.35452 0.236742 5.28531 221.863 58.4575 0.699448 25 28 0.351647 -3.59398 
-1.97906 0.574468 0.581664 0.0173896 0.0589052 0.0233643 -5.63507 -5.15021 15.1131 0.236742 7.8014 430.596 80.8341 0.614311 26 31 0.272725 -4.41093 
-2.10416 0.940539 0.733092 0.201025 -0.355864 0.0521972 9.36926 -3.49694 -10.0708 0.236742 4.11774 166.884 55.0184 0.760139 27 35 0.2821 -1.61728 
-2.24014 0.221071 -0.463828 0.178103 -0.547554 0.17861 4.29813 -1.17786 -2.28909 0.236742 5.77604 269.081 65.5543 0.679051 28 31 0.323299 -3.59627 
-1.69747 0.364022 0.183851 0.339608 -0.162224 0.286572 -4.35805 1.06277 7.56927 0.236742 16.6797 1310.87 115.593 0.476851 29 30 0.191199 -6.38695 
-1.80005 0.363637 0.450856 -0.148416 0.227224 -0.125916 -7.80573 0.648444 4.84815 0.236742 13.2403 893.979 97.6886 0.515008 30 26 0.257726 -5.1679 
-2.2571 0.309384 -0.0108226 0.587412 -0.00591219 -0.16228 -5.05657 9.16665 2.94103 0.236742 6.18834 289.363 65.5509 0.663623 31 33 0.367632 -3.42326 
-2.25117 -0.522216 -0.173048 0.396314 -0.264598 0.155178 5.87135 3.00808 6.18052 0.236742 5.51847 247.154 62.1358 0.689455 32 30 0.283625 -2.46187 
-1.92686 -0.490187 -0.144036 0.247308 -0.0319981 0.0806099 0.943296 1.12581 -3.13818 0.236742 11.2937 720.747 94.4397 0.543043 33 30 0.230591 -5.85008 
-1.45393 -0.678027 -0.0808335 0.497098 -0.00017089 -0.138701 -0.339583 -15.1054 -3.51185 0.236742 20.9573 1854.2 130.712 0.44191 34 28 0.189499 -6.97925 
-1.72116 -0.854933 0.196908 0.10861 0.0706711 -0.21582 -1.10762 -12.1066 4.10311 0.236742 12.4062 774.699 87.1212 0.526299 35 30 0.22882 -3.17683 
-1.85167 -0.530204 0.159536 0.237676 -0.0909724 -0.104173 -11.0262 -9.90646 1.67489 0.236742 12.0455 819.44 99.7077 0.5315 36 31 0.279971 -5.54268 
-2.32205 -0.157297 -0.0407114 0.650866 -0.0988514 0.23858 2.81306 5.88393 -0.408043 0.236742 5.36202 234.574 60.0061 0.696097 37 31 0.311399 -2.31352 
-2.47531 0.01416 -0.72056 0.516744 -0.430998 0.12379 -8.19674 3.25188 -2.29749 0.236742 3.06394 100.071 41.8443 0.838852 38 31 0.599282 -2.10513 
-1.84031 -0.732627 -0.325487 -0.0435976 -0.078389 -0.277705 3.25874 -13.666 -0.499906 0.236742 10.3816 648.031 90.6644 0.558502 39 32 0.187369 -4.26159 
-1.69295 -0.708312 -0.0163844 0.553003 -0.142051 -0.229691 -3.15141 7.8558 -5.21287 0.236742 14.9721 1073.38 105.867 0.494332 40 26 0.230809 -5.97416 
-1.57958 -0.469533 0.0434365 0.287767 0.00516696 -0.0255224 11.9571 8.77153 -9.10164 0.236742 19.7372 1660.03 123.866 0.450835 41 28 0.177462 -6.53179 
-1.36455 -0.544542 0.126539 0.313403 -0.166837 -0.0667761 7.28957 -2.14099 3.438 0.236742 24.7661 2464.88 148.539 0.417984 42 27 0.186186 -8.3442 
-1.61482 -0.590865 0.259277 0.199514 0.0374764 -0.0851319 4.22405 -11.4352 7.40736 0.236742 17.5823 1418.97 120.562 0.468548 43 28 0.20883 -7.5545 
-1.78036 -0.70524 0.459635 0.298525 -0.293593 -0.15412 -3.04063 -4.06594 -13.8354 0.236742 11.6332 768.136 98.0201 0.537708 44 30 0.220352 -6.11511 
-2.60292 -0.488269 -0.394203 0.768872 0.768926 0.736146 9.22336 6.23288 -0.240862 0.236742 2.31388 68.9839 37.0089 0.921154 45 31 0.601676 -1.15437 
-2.03004 0.0353159 -1.27644 0.602315 0.116843 0.298582 0.669834 -3.66698 -17.0082 0.236742 4.73188 190.543 55.5631 0.725718 46 28 0.340605 -3.34333 
-1.89365 -0.545967 -0.735567 0.46305 0.114638 0.00355978 1.20195 4.51845 2.21727 0.236742 9.09783 516.524 82.0564 0.583624 47 28 0.2694 -4.94159 
-1.7022 -0.536279 -0.481408 -0.0314719 -0.0306957 -0.0566115 -5.34374 1.09427 8.47751 0.236742 14.0871 1022.39 106.864 0.504474 48 30 0.25016 -5.85158 
