# Time [s]: 0
# Columns: pos [m], vel [m/s], acc [m/s^2], mass [kg], dens [kg/m^3], pres [Pa], ene [J/kg], sml [m], id, neighbor, alpha, gradh, ...additional?
-3.99 0 0 0.02 1 10000 15000 2.48207e-314 0 1 2.1402e-314 2.48207e-314 
-3.97 0 0 0.02 1 10000 15000 2.48207e-314 1 1 2.1402e-314 2.48207e-314 
-3.95 0 0 0.02 1 10000 15000 2.48207e-314 2 1 2.1402e-314 2.48207e-314 
-3.93 0 0 0.02 1 10000 15000 2.48207e-314 3 1 2.1402e-314 2.48207e-314 
-3.91 0 0 0.02 1 10000 15000 2.48207e-314 4 1 2.1402e-314 2.48207e-314 
-3.89 0 0 0.02 1 10000 15000 2.48207e-314 5 1 2.1402e-314 2.48207e-314 
-3.87 0 0 0.02 1 10000 15000 2.48207e-314 6 1 2.1402e-314 2.48207e-314 
-3.85 0 0 0.02 1 10000 15000 2.48207e-314 7 1 2.1402e-314 2.48207e-314 
-3.83 0 0 0.02 1 10000 15000 2.48207e-314 8 1 2.1402e-314 2.48207e-314 
-3.81 0 0 0.02 1 10000 15000 2.48207e-314 9 1 2.1402e-314 2.48207e-314 
-3.79 0 0 0.02 1 10000 15000 2.48207e-314 10 1 2.1402e-314 2.48207e-314 
-3.77 0 0 0.02 1 10000 15000 2.48207e-314 11 1 2.1402e-314 2.48207e-314 
-3.75 0 0 0.02 1 10000 15000 2.48207e-314 12 1 2.1402e-314 2.48207e-314 
-3.73 0 0 0.02 1 10000 15000 2.48207e-314 13 1 2.1402e-314 2.48207e-314 
-3.71 0 0 0.02 1 10000 15000 2.48207e-314 14 1 2.1402e-314 2.48207e-314 
-3.69 0 0 0.02 1 10000 15000 2.48207e-314 15 1 2.1402e-314 2.48207e-314 
-3.67 0 0 0.02 1 10000 15000 2.48207e-314 16 1 2.1402e-314 2.48207e-314 
-3.65 0 0 0.02 1 10000 15000 2.48207e-314 17 1 2.1402e-314 2.48207e-314 
-3.63 0 0 0.02 1 10000 15000 2.48207e-314 18 1 2.1402e-314 2.48207e-314 
-3.61 0 0 0.02 1 10000 15000 2.48207e-314 19 1 2.1402e-314 2.48207e-314 
-3.59 0 0 0.02 1 10000 15000 2.48207e-314 20 1 2.1402e-314 2.48207e-314 
-3.57 0 0 0.02 1 10000 15000 2.48207e-314 21 1 2.1402e-314 2.48207e-314 
-3.55 0 0 0.02 1 10000 15000 2.48207e-314 22 1 2.1402e-314 2.48207e-314 
-3.53 0 0 0.02 1 10000 15000 2.48207e-314 23 1 2.1402e-314 2.48207e-314 
-3.51 0 0 0.02 1 10000 15000 2.48207e-314 24 1 2.1402e-314 2.48207e-314 
-3.49 0 0 0.02 1 10000 15000 2.48207e-314 25 1 2.1402e-314 2.48207e-314 
-3.47 0 0 0.02 1 10000 15000 2.48207e-314 26 1 2.1402e-314 2.48207e-314 
-3.45 0 0 0.02 1 10000 15000 2.48207e-314 27 1 2.1402e-314 2.48207e-314 
-3.43 0 0 0.02 1 10000 15000 2.48207e-314 28 1 2.1402e-314 2.48207e-314 
-3.41 0 0 0.02 1 10000 15000 2.48207e-314 29 1 2.1402e-314 2.48207e-314 
-3.39 0 0 0.02 1 10000 15000 2.48207e-314 30 1 2.1402e-314 2.48207e-314 
-3.37 0 0 0.02 1 10000 15000 2.48207e-314 31 1 2.1402e-314 2.48207e-314 
-3.35 0 0 0.02 1 10000 15000 2.48207e-314 32 1 2.1402e-314 2.48207e-314 
-3.33 0 0 0.02 1 10000 15000 2.48207e-314 33 1 2.1402e-314 2.48207e-314 
-3.31 0 0 0.02 1 10000 15000 2.48207e-314 34 1 2.1402e-314 2.48207e-314 
-3.29 0 0 0.02 1 10000 15000 2.48207e-314 35 1 2.1402e-314 2.48207e-314 
