# Time [s]: 0.00799022
# Columns: pos [m], vel [m/s], acc [m/s^2], mass [kg], dens [kg/m^3], pres [Pa], ene [J/kg], sml [m], id, neighbor, alpha, gradh, ...additional?
# Additional arrays: grad_velocity_0(vector) grad_pressure(vector) grad_density(vector) 
-3.99 -6.17245e-11 -2.37449e-07 0.02 1 10000 15000 0.32 0 32 1 2.48207e-314 0 0 0 
-3.97 -8.42353e-11 -2.9236e-07 0.02 1 10000 15000 0.32 1 32 1 2.48207e-314 0 0 0 
-3.95 -1.12191e-10 -3.54729e-07 0.02 1 10000 15000 0.32 2 32 1 2.48207e-314 0 0 0 
-3.93 -1.46477e-10 -4.23796e-07 0.02 1 10000 15000 0.32 3 32 1 2.48207e-314 0 0 0 
-3.91 -1.88001e-10 -4.9792e-07 0.02 1 10000 15000 0.32 4 32 1 2.48207e-314 0 0 0 
-3.89 -2.37498e-10 -5.74099e-07 0.02 1 10000 15000 0.32 5 32 1 2.48207e-314 0 0 0 
-3.87 -2.95557e-10 -6.47529e-07 0.02 1 10000 15000 0.32 6 32 1 2.48207e-314 0 0 0 
-3.85 -3.62356e-10 -7.11137e-07 0.02 1 10000 15000 0.32 7 32 1 2.48207e-314 0 0 0 
-3.83 -4.37482e-10 -7.5479e-07 0.02 1 10000 15000 0.32 8 31 1 2.48207e-314 0 0 0 
-3.81 -5.19722e-10 -7.64307e-07 0.02 1 10000 15000 0.32 9 31 1 2.48207e-314 0 0 0 
-3.79 -6.06547e-10 -7.20844e-07 0.02 1 10000 15000 0.32 10 31 1 2.48207e-314 0 0 0 
-3.77 -6.9371e-10 -5.99574e-07 0.02 1 10000 15000 0.32 11 31 1 2.48207e-314 0 0 0 
-3.75 -7.74688e-10 -3.68364e-07 0.02 1 10000 15000 0.32 12 31 1 2.48207e-314 0 0 0 
-3.73 -8.39996e-10 1.34993e-08 0.02 1 10000 15000 0.32 13 31 1 2.48207e-314 0 0 0 
-3.71 -8.76176e-10 5.97291e-07 0.02 1 10000 15000 0.32 14 31 1 2.48207e-314 0 0 0 
-3.69 -8.64842e-10 1.44624e-06 0.02 1 10000 15000 0.32 15 32 1 2.48207e-314 0 0 0 
-3.67 -7.81333e-10 2.6373e-06 0.02 1 10000 15000 0.32 16 32 1 2.48207e-314 0 0 0 
-3.65 -5.93367e-10 4.26289e-06 0.02 1 10000 15000 0.32 17 32 1 2.48207e-314 0 0 0 
-3.63 -2.59273e-10 6.43233e-06 0.02 1 10000 15000 0.32 18 32 1 2.48207e-314 0 0 0 
-3.61 2.73893e-10 9.27271e-06 0.02 1 10000 15000 0.32 19 32 1 2.48207e-314 0 0 0 
-3.59 1.07246e-09 1.29295e-05 0.02 1 10000 15000 0.32 20 32 1 2.48207e-314 0 0 0 
-3.57 2.21823e-09 1.75652e-05 0.02 1 10000 15000 0.32 21 32 1 2.48207e-314 0 0 0 
-3.55 3.81083e-09 2.33578e-05 0.02 1 10000 15000 0.32 22 32 1 2.48207e-314 0 0 0 
-3.53 5.96976e-09 3.04957e-05 0.02 1 10000 15000 0.32 23 32 1 2.48207e-314 0 0 0 
-3.51 8.83625e-09 3.91702e-05 0.02 1 10000 15000 0.32 24 32 1 2.48207e-314 0 0 0 
-3.49 1.25747e-08 4.95649e-05 0.02 1 10000 15000 0.32 25 32 1 2.48207e-314 0 0 0 
-3.47 1.73729e-08 6.18389e-05 0.02 1 10000 15000 0.32 26 32 1 2.48207e-314 0 0 0 
-3.45 2.34415e-08 7.61039e-05 0.02 1 10000 15000 0.32 27 32 1 2.48207e-314 0 0 0 
-3.43 3.10101e-08 9.23941e-05 0.02 1 10000 15000 0.32 28 32 1 2.48207e-314 0 0 0 
-3.41 4.03224e-08 0.000110625 0.02 1 10000 15000 0.32 29 32 1 2.48207e-314 0 0 0 
-3.39 5.16261e-08 0.000130539 0.02 1 10000 15000 0.32 30 32 1 2.48207e-314 0 0 0 
-3.37 6.51579e-08 0.00015164 0.02 1 10000 15000 0.32 31 32 1 2.48207e-314 0 0 0 
-3.35 8.11226e-08 0.000173104 0.02 1 10000 15000 0.32 32 32 1 2.48207e-314 0 0 0 
-3.33 9.96629e-08 0.000193676 0.02 1 10000 15000 0.32 33 32 1 2.48207e-314 0 0 0 
-3.31 1.20818e-07 0.000211535 0.02 1 10000 15000 0.32 34 32 1 2.48207e-314 0 0 0 
-3.29 1.44472e-07 0.000224134 0.02 1 10000 15000 0.32 35 33 1 2.48207e-314 0 0 0 
-3.27 1.70277e-07 0.000228011 0.02 1 10000 15000 0.32 36 33 1 2.48207e-314 0 0 0 
-3.25 1.9757e-07 0.000218559 0.02 1 10000 15000 0.32 37 33 1 2.48207e-314 0 0 0 
-3.23 2.2525e-07 0.000189758 0.02 1 10000 15000 0.32 38 33 1 2.48207e-314 0 0 0 
-3.21 2.51639e-07 0.000133871 0.02 1 10000 15000 0.32 39 33 1 2.48207e-314 0 0 0 
-3.19 2.74298e-07 4.10913e-05 0.02 1 10000 15000 0.32 40 33 1 2.48207e-314 0 0 0 
-3.17 2.89812e-07 -0.000100853 0.02 1 10000 15000 0.32 41 33 1 2.48207e-314 0 0 0 
-3.15 2.93528e-07 -0.000307126 0.02 1 10000 15000 0.32 42 33 1 2.48207e-314 0 0 0 
-3.13 2.79238e-07 -0.000596256 0.02 1 10000 15000 0.32 43 32 1 2.48207e-314 0 0 0 
-3.11 2.38807e-07 -0.000990616 0.02 1 10000 15000 0.32 44 32 1 2.48207e-314 0 0 0 
