# Time [s]: 9.60368
# Columns: pos_x [m], pos_y [m], vel_x [m/s], vel_y [m/s], acc_x [m/s^2], acc_y [m/s^2], mass [kg], dens [kg/m^3], pres [Pa], ene [J/kg], sml [m], id, neighbor, alpha, gradh, ...additional?
# Additional arrays: grad_velocity_0(vector) grad_pressure(vector) grad_velocity_1(vector) grad_density(vector) 
0.608438 0.0305887 0.132343 0.003531 0.00865738 -0.00773061 0.0008 1.02654 2.68962 3.93012 0.0890957 0 33 1 0 0 0 0 0 0 0 0 0 
0.672825 0.0468641 0.134771 0.00316191 0.00927263 -0.00610568 0.0008 1.02566 2.68822 3.93145 0.0891341 1 34 1 0 0 0 0 0 0 0 0 0 
0.701882 0.0453135 0.134756 0.00321141 0.00945777 -0.00504591 0.0008 1.02602 2.68812 3.92994 0.0891185 2 34 1 0 0 0 0 0 0 0 0 0 
0.730959 0.0429521 0.134568 0.0029043 0.0095312 -0.00400723 0.0008 1.02582 2.68819 3.93077 0.0891269 3 34 1 0 0 0 0 0 0 0 0 0 
0.774496 0.022969 0.132733 0.00290692 0.00974485 -0.000917013 0.0008 1.02717 2.68842 3.92596 0.0890685 4 33 1 0 0 0 0 0 0 0 0 0 
0.805148 0.0239665 0.132443 0.00231362 0.0101639 0.000209785 0.0008 1.02556 2.68833 3.93201 0.0891385 5 34 1 0 0 0 0 0 0 0 0 0 
0.834249 0.0219969 0.132227 0.00175905 0.0103861 0.000714664 0.0008 1.02524 2.68828 3.93315 0.0891523 6 34 1 0 0 0 0 0 0 0 0 0 
0.891795 0.0152855 0.131694 0.000274839 0.0108297 0.00102043 0.0008 1.02314 2.68845 3.94147 0.0892438 7 35 1 0 0 0 0 0 0 0 0 0 
0.920774 0.0120122 0.131516 -8.37433e-05 0.0108377 0.000862989 0.0008 1.02207 2.68869 3.94596 0.0892906 8 35 1 0 0 0 0 0 0 0 0 0 
0.950107 0.00927751 0.131389 -1.01769e-05 0.0106577 0.000360025 0.0008 1.02066 2.68909 3.95198 0.0893519 9 34 1 0 0 0 0 0 0 0 0 0 
0.995098 0.980631 0.130822 4.38793e-05 0.0114894 0.000506974 0.0008 1.01847 2.68923 3.96068 0.089448 10 33 1 0 0 0 0 0 0 0 0 0 
0.0684904 0.954292 0.135059 0.000340496 0.00683934 0.00160342 0.0008 1.02254 2.68965 3.94553 0.0892698 11 33 1 0 0 0 0 0 0 0 0 0 
0.0976054 0.956287 0.135984 -0.000165184 0.00625333 0.00205397 0.0008 1.02108 2.69034 3.95221 0.0893339 12 34 1 0 0 0 0 0 0 0 0 0 
0.11454 0.984884 0.133009 -0.00202459 0.0093937 0.00413475 0.0008 1.01277 2.69135 3.98611 0.0896992 13 34 1 0 0 0 0 0 0 0 0 0 
0.177906 0.999385 0.135892 -0.000779664 0.0100321 0.00128416 0.0008 1.01477 2.6917 3.97878 0.089611 14 34 1 0 0 0 0 0 0 0 0 0 
0.207004 0.000447841 0.135678 -0.000562104 0.0105112 0.0010193 0.0008 1.01446 2.69156 3.97978 0.0896245 15 34 1 0 0 0 0 0 0 0 0 0 
0.266091 0.999683 0.134819 -0.000941541 0.0102244 0.00266224 0.0008 1.01399 2.69074 3.98043 0.0896456 16 34 1 0 0 0 0 0 0 0 0 0 
0.295498 0.000920056 0.134312 -0.00179708 0.0100587 0.00344992 0.0008 1.01398 2.69012 3.97953 0.0896457 17 35 1 0 0 0 0 0 0 0 0 0 
