# Time [s]: 3.70348
# Columns: pos_x [m], pos_y [m], vel_x [m/s], vel_y [m/s], acc_x [m/s^2], acc_y [m/s^2], mass [kg], dens [kg/m^3], pres [Pa], ene [J/kg], sml [m], id, neighbor, alpha, gradh, ...additional?
# Additional arrays: grad_velocity_0(vector) grad_pressure(vector) grad_velocity_1(vector) grad_density(vector) 
0.356369 0.0310964 -0.385497 -0.022645 2.02118 -1.9409 0.0008 1.10045 2.35042 3.20667 0.0860516 0 31 1 0 0.917624 1.43566 -2.10718 0.371587 -0.785219 -0.301235 0.484614 0.464278 
0.390541 0.0339208 -0.432401 0.0103406 -6.09602 -3.56548 0.0008 1.13877 2.4827 3.26872 0.0845917 1 31 1 0 0.123567 1.25246 5.65288 1.20229 -0.707884 0.329302 0.934414 0.547215 
0.401601 0.984284 -0.322453 -0.0727325 -0.890095 -0.139496 0.0008 1.11985 2.3785 3.18735 0.0853031 2 30 1 0 0.487544 0.905784 -1.44598 0.43779 -1.34223 0.535348 1.45223 0.585288 
0.449818 0.0357854 -0.436041 -0.0182173 5.63992 -0.309633 0.0008 1.09748 2.33854 3.19898 0.0861681 3 31 1 0 -0.558452 0.376459 -4.69118 0.797116 0.432955 0.113138 -1.12112 -1.15373 
0.489224 0.978613 -0.406901 -0.0514521 -1.39522 -1.43091 0.0008 1.10445 2.37423 3.22653 0.0858957 4 29 1 0 -0.734908 -1.09688 -0.503992 -1.15595 0.130534 0.551304 0.795323 1.87609 
0.495545 0.00564384 -0.411737 -0.0490054 -1.94184 1.46508 0.0008 1.12608 2.40254 3.20125 0.0850668 5 31 1 0 -0.33882 0.581796 1.03366 0.207329 -0.0702899 0.521595 0.529834 -0.857894 
0.588458 0.99642 -0.345271 0.0555545 4.82988 1.32675 0.0008 1.13394 2.4377 3.22376 0.0847718 6 32 1 0 0.726088 0.232535 -2.05741 -0.889313 -0.716482 -0.0581159 -1.86894 0.144215 
0.565715 0.0238671 -0.428128 -0.00280068 0.747484 0.96765 0.0008 1.12749 2.45673 3.26626 0.0850135 7 30 1 0 0.44312 -0.101176 -0.652595 1.45208 0.400921 -0.431613 -0.050417 -1.90127 
0.666048 0.0240177 -0.417928 -0.0409692 1.33001 1.42069 0.0008 1.11065 2.38382 3.22049 0.0856559 8 33 1 0 -0.224021 -1.48297 -0.25076 -0.790926 1.79586 0.487747 -0.466066 -0.533409 
0.685303 0.0058838 -0.383301 0.0520862 -1.30286 2.14521 0.0008 1.11283 2.4021 3.23747 0.0855717 9 31 1 0 -0.794629 -0.682708 0.933198 -2.53083 1.04118 0.962288 0.344282 0.386553 
